swings_competitive,percent_swings_competitive,contact,avg_bat_speed,hard_swing_rate,squared_up_per_bat_contact,squared_up_per_swing,blast_per_bat_contact,blast_per_swing,swing_length,swords,batter_run_value,whiffs,whiff_per_swing,batted_ball_events,batted_ball_event_per_swing,pa,k_percent,bb_percent,sweet_spot_percent,barrel_batted_rate,hard_hit_percent,avg_best_speed,avg_hyper_speed,whiff_percent,swing_percent,bat_speed_contact_ratio,squared_up_efficiency,contact_quality_composite,swing_efficiency_ratio,whiff_to_contact_ratio,power_potential_score,sweet_spot_optimization
51,0.8793103448275862,36,70.749045882,0.1764705882352941,0.1388888888888889,0.0980392156862745,0.0555555555555555,0.0392156862745098,7.137329804,2,-5.0939215519628185,15,0.2941176470588235,11,0.2156862745098039,589,25.3,15.3,38.9,12.0,43.4,100.624856095,94.560041662,28.9,40.1,1.9652512745000001,0.013616557734204792,0.12363834422657949,9.91253701662348,1.3636363636363635,0.3065668172585294,25.45
32,0.9142857142857144,24,71.918170313,0.28125,0.375,0.28125,0.0833333333333333,0.0625,7.145590313,2,-1.249599632061939,8,0.25,10,0.3125,559,27.5,7.2,40.4,12.2,47.9,102.936634056,95.959630724,31.1,47.5,2.9965904297083337,0.10546875,0.24652777777777776,10.064692651376753,0.8,0.3785309753704982,26.299999999999997
11,1.0,11,71.89635,0.0909090909090909,0.2727272727272727,0.2727272727272727,0.0909090909090909,0.0909090909090909,7.623725455,0,0.9561994587470432,0,0.0,4,0.3636363636363636,183,26.2,10.9,33.3,5.4,34.6,98.209223462,93.130525,22.7,38.5,6.536031818181818,0.07438016528925619,0.1515151515151515,9.430605866433316,0.0,0.27298146375348775,19.349999999999998
29,0.8787878787878788,24,71.793526897,0.2758620689655172,0.5833333333333334,0.4827586206896552,0.25,0.2068965517241379,7.476993103,0,-0.2661861710414026,5,0.1724137931034483,19,0.6551724137931034,279,22.9,9.0,30.0,6.3,36.3,100.447291474,94.297610737,22.2,44.8,2.991396954041667,0.2816091954022989,0.36973180076628354,9.601924986154426,0.26315789473684215,0.3676050373335662,18.15
52,0.9285714285714286,32,71.785090385,0.1923076923076923,0.40625,0.25,0.1875,0.1153846153846153,7.253996154,3,-1.4287265568928864,20,0.3846153846153846,16,0.3076923076923077,327,34.6,7.6,40.2,16.3,46.2,101.287092967,95.215649341,37.7,54.2,2.24328407453125,0.1015625,0.2620192307692308,9.895937199445061,1.2499999999999998,0.3716340253503141,28.25
37,0.8809523809523809,30,71.785057838,0.2702702702702703,0.2666666666666666,0.2162162162162162,0.1,0.081081081081081,6.877442973,1,-2.7632113328278605,7,0.1891891891891892,13,0.3513513513513513,654,18.8,12.4,29.7,7.9,45.0,101.772675315,95.171833612,20.2,38.4,2.392835261266667,0.05765765765765764,0.2123123123123123,10.437753990810155,0.5384615384615385,0.36541325010393766,18.8
55,0.9016393442622952,37,71.738110545,0.2181818181818182,0.1891891891891892,0.1272727272727272,0.1351351351351351,0.0909090909090909,7.140187273,2,2.069458587747615,18,0.3272727272727272,10,0.1818181818181818,169,29.6,7.7,37.5,10.6,45.2,102.859603846,95.595648462,27.2,44.7,1.9388678525675676,0.024078624078624065,0.18083538083538084,10.047090895818862,1.7999999999999998,0.36045948058915483,24.05
71,0.9342105263157896,45,71.708112676,0.2253521126760563,0.2,0.1267605633802817,0.1333333333333333,0.0845070422535211,7.958661408,1,-2.235019035878678,26,0.3661971830985915,19,0.2676056338028169,464,33.0,9.7,30.6,11.7,42.3,101.608146591,95.066922348,34.8,47.3,1.5935136150222222,0.02535211267605634,0.18622848200312989,9.010072046025154,1.368421052631579,0.3491455137102725,21.15
29,0.90625,21,71.638636207,0.1034482758620689,0.1904761904761904,0.1379310344827586,0.0476190476190476,0.0344827586206896,7.000751379,0,-1.9593109224672465,8,0.2758620689655172,11,0.3793103448275862,41,34.1,0.0,26.9,3.8,15.4,92.641129231,90.514034231,27.1,51.8,3.411363628904762,0.026272577996715913,0.11384783798576897,10.232992478763471,0.7272727272727272,0.1800264903526553,15.35
37,0.902439024390244,32,71.629490811,0.0810810810810811,0.53125,0.4594594594594595,0.28125,0.2432432432432432,7.024977568,1,-2.1502033978401265,5,0.1351351351351351,19,0.5135135135135135,690,12.0,17.2,35.5,4.8,38.0,98.440477393,93.337376731,14.3,35.1,2.23842158784375,0.24408783783783786,0.2978603603603604,10.196401357533844,0.26315789473684204,0.3282658904480317,20.15
36,0.9230769230769232,28,71.594096389,0.1944444444444444,0.3571428571428571,0.2777777777777778,0.0714285714285714,0.0555555555555555,7.207406667,0,-0.3794387417081814,8,0.2222222222222222,13,0.3611111111111111,542,13.7,9.6,32.6,6.3,35.7,98.625705777,93.428589029,14.6,42.5,2.5569320138928573,0.0992063492063492,0.20767195767195765,9.933405966504207,0.6153846153846153,0.29567151858808405,19.45
44,0.8979591836734694,35,71.586222955,0.0909090909090909,0.2571428571428571,0.2045454545454545,0.1714285714285714,0.1363636363636363,7.864233636,2,-1.3558669477051664,9,0.2045454545454545,14,0.3181818181818182,661,16.3,14.4,39.6,12.7,45.9,101.221347768,94.966274787,23.5,44.6,2.0453206558571426,0.05259740259740258,0.17316017316017315,9.102758929655991,0.6428571428571427,0.3362900191554207,26.15
21,0.9130434782608696,14,71.584270952,0.2380952380952381,0.4285714285714285,0.2857142857142857,0.1428571428571428,0.0952380952380952,7.067532857,1,-1.255100662706007,7,0.3333333333333333,9,0.4285714285714285,332,16.9,6.9,29.5,2.4,34.3,99.26563336,93.660186627,23.3,47.7,5.113162210857142,0.1224489795918367,0.2698412698412698,10.128608157951433,0.7777777777777779,0.3190515644735935,15.95
37,0.925,31,71.471365135,0.1891891891891892,0.3548387096774194,0.2972972972972973,0.1612903225806451,0.1351351351351351,7.455707838,0,-1.2583506009398848,6,0.1621621621621621,16,0.4324324324324324,686,15.7,15.7,29.1,9.6,44.9,101.70770382,95.190037742,20.4,39.5,2.305527907580645,0.10549258936355711,0.23510607381575122,9.58612739232178,0.37499999999999983,0.35389438641384885,19.35
51,0.9107142857142856,37,71.387335882,0.1568627450980392,0.3513513513513513,0.2549019607843137,0.1081081081081081,0.0784313725490196,7.216094118,0,-2.0543127985193825,14,0.2745098039215686,18,0.3529411764705882,405,21.2,4.7,31.2,7.7,36.6,100.631026419,94.428867399,21.1,52.0,1.9293874562702704,0.08956014838367778,0.20544073485249956,9.892794455650142,0.7777777777777778,0.2954704055310753,19.45
18,0.9473684210526316,16,71.347393333,0.0555555555555555,0.125,0.1111111111111111,0.0,0.0,7.370598333,0,-1.8800221430680824,2,0.1111111111111111,6,0.3333333333333333,83,27.7,8.4,34.6,11.5,38.5,99.994413077,94.164759038,31.8,44.4,4.4592120833125,0.013888888888888888,0.06018518518518517,9.68000019938137,0.3333333333333333,0.24893096383681312,23.05
46,0.9019607843137256,34,71.280492609,0.1304347826086956,0.1470588235294117,0.108695652173913,0.0588235294117647,0.0434782608695652,7.174815,1,-0.3776995422084988,12,0.2608695652173913,10,0.217391304347826,656,26.5,8.8,36.5,8.6,46.0,101.223764423,95.034883125,26.4,48.1,2.0964850767352945,0.015984654731457784,0.11210571184995732,9.934819588937138,1.2000000000000004,0.31436600034267737,22.55
29,0.9666666666666668,24,71.260797241,0.2068965517241379,0.3333333333333333,0.2758620689655172,0.125,0.1034482758620689,7.167057931,0,0.801417501269969,5,0.1724137931034483,9,0.3103448275862069,365,21.6,13.2,39.8,8.5,40.4,99.326221441,93.845580894,23.3,41.9,2.9691998850416668,0.09195402298850572,0.22174329501915704,9.942824228163756,0.5555555555555556,0.3271858972815115,24.15
27,0.9,17,71.195395185,0.1481481481481481,0.1764705882352941,0.1111111111111111,0.0,0.0,6.975490741,0,-0.7759688084095746,10,0.3703703703703703,7,0.2592592592592592,441,20.0,8.6,28.4,3.5,34.8,98.690901438,93.386922131,23.0,43.9,4.187964422647059,0.019607843137254898,0.10820624546114739,10.206507015561387,1.4285714285714286,0.25552326112305573,15.95
46,0.9583333333333334,37,71.134189565,0.1304347826086956,0.4324324324324324,0.3478260869565217,0.2162162162162162,0.1739130434782608,7.169645435,0,3.340580455981176,9,0.1956521739130435,24,0.5217391304347826,349,17.5,4.6,37.4,5.3,33.6,97.248854697,92.677901027,18.7,47.9,1.922545663918919,0.15041128084606342,0.2596944770857814,9.921577044486023,0.375,0.2988257489990216,21.349999999999998
32,0.8888888888888888,27,71.116218125,0.09375,0.3333333333333333,0.28125,0.1111111111111111,0.09375,7.052047188,1,-2.4202505565386594,5,0.15625,13,0.40625,69,13.0,15.9,34.0,6.4,40.4,98.654194583,93.720162766,17.2,36.2,2.6339340046296296,0.09375,0.17939814814814814,10.084478482505583,0.38461538461538464,0.291371841647401,20.2
40,0.9302325581395348,32,71.08657775,0.25,0.34375,0.275,0.0625,0.05,7.57108925,2,-4.493616691721243,8,0.2,15,0.375,654,15.0,7.0,29.8,7.5,41.0,101.130645418,94.847008982,17.1,51.4,2.2214555546875,0.09453125000000001,0.21875,9.38921407510815,0.5333333333333333,0.32289118744017054,18.65
64,0.9014084507042254,30,71.036354375,0.15625,0.1666666666666666,0.078125,0.0666666666666666,0.03125,7.318038281,2,-4.7511464281890685,34,0.53125,7,0.109375,702,17.0,6.8,33.1,9.0,48.5,103.293569886,96.084697628,24.0,55.0,2.367878479166667,0.013020833333333329,0.12986111111111107,9.707021423956391,4.857142857142857,0.33004213700040963,21.05
57,0.890625,44,71.014587018,0.087719298245614,0.4090909090909091,0.3157894736842105,0.1818181818181818,0.1403508771929824,7.452052632,2,-1.869802475158803,13,0.2280701754385964,26,0.4561403508771929,545,22.8,9.4,36.7,10.1,41.6,99.797419121,94.192917747,27.6,45.9,1.6139678867727272,0.1291866028708134,0.2262094630515683,9.52953374390499,0.4999999999999999,0.31096930017288726,23.400000000000002
41,0.9111111111111112,31,70.978594878,0.0975609756097561,0.3548387096774194,0.2682926829268293,0.064516129032258,0.048780487804878,7.219363659,0,-2.1194894748339346,10,0.2439024390243902,16,0.3902439024390244,406,22.9,9.9,31.0,6.0,29.9,97.485341145,92.743079656,25.1,44.5,2.2896320928387097,0.09520062942564911,0.17230527143981114,9.831696840692423,0.6249999999999999,0.234047293429824,18.5
49,0.8909090909090909,31,70.958928571,0.1836734693877551,0.1290322580645161,0.0816326530612244,0.064516129032258,0.0408163265306122,8.042380816,0,-3.0329328278398817,18,0.3673469387755102,13,0.2653061224489796,613,19.2,12.1,34.6,12.7,47.2,103.082487171,96.001241809,25.3,48.1,2.28899769583871,0.010533245556287017,0.12574061882817641,8.823124668484985,1.3846153846153846,0.33009050079202973,23.65
39,0.9069767441860463,28,70.942512821,0.1025641025641025,0.1785714285714285,0.1282051282051282,0.1428571428571428,0.1025641025641025,7.175798718,0,-3.3684624082167933,11,0.282051282051282,12,0.3076923076923077,396,21.0,10.9,34.7,3.4,24.8,95.368146183,91.765717405,21.0,43.3,2.5336611721785713,0.022893772893772882,0.14133089133089127,9.88635768768786,0.9166666666666664,0.23276056990106897,19.05
33,0.8918918918918919,27,70.880077273,0.0606060606060606,0.4814814814814814,0.3939393939393939,0.2222222222222222,0.1818181818181818,7.563942727,0,-2.5541959301854846,6,0.1818181818181818,15,0.4545454545454545,82,29.3,8.5,37.3,5.9,39.2,98.864659231,93.96358549,29.9,41.1,2.625188047148148,0.1896745230078563,0.25476992143658805,9.370784501049805,0.4,0.301593010547879,21.599999999999998
34,0.8717948717948718,19,70.829335294,0.088235294117647,0.3157894736842105,0.1764705882352941,0.0,0.0,7.822874118,0,-2.9253451551298024,15,0.4411764705882353,8,0.2352941176470588,634,22.9,11.7,35.8,9.3,34.1,98.53167269,93.281246777,28.4,48.5,3.7278597523157897,0.055727554179566555,0.13467492260061917,9.05413205244165,1.8750000000000002,0.23096080056375276,22.549999999999997
49,0.9074074074074074,32,70.75215,0.1428571428571428,0.15625,0.1020408163265306,0.0625,0.0408163265306122,6.437563878,1,-1.4677805816044098,17,0.3469387755102041,7,0.1428571428571428,664,22.4,9.3,33.0,8.6,33.9,98.154188241,93.091659652,24.2,48.8,2.2110046875,0.015943877551020405,0.12053571428571426,10.990516186067117,2.4285714285714297,0.25908271759376805,20.8
2,0.6666666666666666,2,70.647795,0.0,0.5,0.5,0.0,0.0,6.87324,0,-0.2148594914235637,0,0.0,1,0.5,327,26.9,7.3,30.2,3.7,26.2,96.269536931,92.153434307,22.9,40.5,35.3238975,0.25,0.16666666666666666,10.278674249698833,0.0,0.17114701046616843,16.95
38,0.8837209302325582,29,70.634349474,0.0789473684210526,0.2758620689655172,0.2105263157894736,0.1379310344827586,0.1052631578947368,7.068324737,0,0.2853066764566594,9,0.2368421052631578,12,0.3157894736842105,615,22.8,9.6,40.1,8.1,37.7,98.241980591,93.339900444,25.2,51.4,2.4356672232413796,0.058076225045372014,0.16424682395644277,9.993082109577673,0.7499999999999998,0.2752440926015528,24.1
30,0.9090909090909092,21,70.569297333,0.0666666666666666,0.1428571428571428,0.1,0.0952380952380952,0.0666666666666666,7.443002,0,-1.35408416814002,9,0.3,8,0.2666666666666666,411,26.0,7.8,36.9,11.2,42.9,100.328345606,94.375012624,27.3,47.6,3.3604427301428568,0.01428571428571428,0.10158730158730152,9.481294957733452,1.1250000000000002,0.2823704313442881,24.049999999999997
31,0.8857142857142857,21,70.493140968,0.1290322580645161,0.3809523809523809,0.2580645161290322,0.1428571428571428,0.0967741935483871,8.355129032,0,-2.441989127442825,10,0.3225806451612903,10,0.3225806451612903,705,24.5,16.5,31.0,9.7,38.7,99.42720995,93.97812603,23.2,39.2,3.356816236571429,0.09831029185867891,0.21761392729134657,8.43710979184313,1.0,0.2918708883973517,20.35
51,0.8947368421052632,44,70.367584706,0.2352941176470588,0.3181818181818182,0.2745098039215686,0.1363636363636363,0.1176470588235294,7.226182353,2,-1.5006304508091135,7,0.1372549019607843,22,0.4313725490196078,212,23.6,6.6,36.1,8.8,43.5,100.354957808,94.381930137,24.5,53.3,1.5992632887727274,0.08734402852049909,0.22994652406417107,9.737864513865528,0.3181818181818182,0.33696358404311155,22.450000000000003
50,0.8928571428571429,36,69.981561,0.04,0.1666666666666666,0.12,0.0833333333333333,0.06,7.607377,2,-2.276600661123957,14,0.28,14,0.28,460,21.1,7.8,35.5,5.6,34.5,98.499102125,93.321826144,26.5,47.2,1.94393225,0.01999999999999999,0.09666666666666664,9.199170883735617,1.0,0.22757750284434963,20.55
39,0.951219512195122,31,69.84115,0.1282051282051282,0.2903225806451613,0.2307692307692307,0.1290322580645161,0.1025641025641025,7.646895385,0,0.247858158321762,8,0.2051282051282051,14,0.358974358974359,664,21.5,6.2,39.8,10.9,41.5,99.936858686,94.155142055,26.9,54.7,2.252940322580645,0.06699751861042182,0.18251998897160185,9.13326866443067,0.5714285714285713,0.2900216001484942,25.349999999999998
39,0.8863636363636364,25,69.800002051,0.0512820512820512,0.32,0.2051282051282051,0.08,0.0512820512820512,8.123159231,1,-2.2251764780325187,14,0.358974358974359,13,0.3333333333333333,386,25.6,11.1,32.9,5.9,33.8,99.260932458,93.636242119,25.8,43.6,2.7920000820400004,0.06564102564102563,0.15042735042735042,8.592716216201426,1.076923076923077,0.22397481811577374,19.4
41,0.9111111111111112,33,69.45830439,0.073170731707317,0.2727272727272727,0.2195121951219512,0.0303030303030303,0.024390243902439,7.537260488,1,1.4121936606967131,8,0.1951219512195122,16,0.3902439024390244,548,15.0,7.5,28.2,8.1,34.5,98.232746332,93.15652902,20.7,47.6,2.1047971027272725,0.05986696230598668,0.12540034491254,9.215324918195927,0.5,0.21507596069730475,18.15
28,0.9032258064516128,23,69.423359643,0.0357142857142857,0.3043478260869565,0.25,0.1304347826086956,0.1071428571428571,7.238802143,1,1.9175940529364752,5,0.1785714285714285,10,0.3571428571428571,704,16.5,8.5,41.6,6.7,33.1,97.46599549,92.78121002,17.5,44.9,3.018406941,0.07608695652173912,0.15683229813664593,9.590448567534498,0.49999999999999983,0.22365932470773497,24.150000000000002
10,1.0,9,69.374854,0.1,0.2222222222222222,0.2,0.0,0.0,7.330472,0,-1.5478535697017706,1,0.1,6,0.6,157,22.9,8.3,24.3,3.7,29.2,97.382838868,92.770446571,23.0,45.0,7.708317111111111,0.044444444444444446,0.1074074074074074,9.46390000534754,0.16666666666666669,0.190857204300836,14.0
35,0.8974358974358975,25,69.335643714,0.0571428571428571,0.4,0.2857142857142857,0.08,0.0571428571428571,7.079118,3,3.040161588483019,10,0.2857142857142857,14,0.4,196,26.5,9.2,36.4,10.7,38.8,98.844499672,93.553043471,25.2,42.6,2.77342574856,0.11428571428571428,0.17904761904761904,9.79439016470696,0.7142857142857142,0.23959385248246087,23.549999999999997
26,0.8666666666666667,20,69.27385,0.0384615384615384,0.3,0.2307692307692307,0.15,0.1153846153846153,6.394318462,1,-0.2609275763331565,6,0.2307692307692307,9,0.3461538461538461,109,23.9,12.8,29.4,1.5,32.8,96.681503529,92.421592836,20.0,40.6,3.4636924999999996,0.0692307692307692,0.1628205128205128,10.833656536138909,0.6666666666666666,0.22570209960933563,15.45
34,0.9444444444444444,27,69.131133235,0.0,0.3703703703703703,0.2941176470588235,0.2222222222222222,0.1764705882352941,7.456245882,1,-1.3285503724722216,7,0.2058823529411764,13,0.3823529411764705,49,22.4,2.0,16.2,0.0,24.3,93.546043684,91.336493514,30.9,53.7,2.560412342037037,0.10893246187363831,0.19753086419753085,9.271573701973578,0.5384615384615384,0.1952423018719412,8.1
21,0.9545454545454546,15,68.980717619,0.0952380952380952,0.7333333333333333,0.5238095238095238,0.2666666666666666,0.1904761904761904,7.054843333,0,2.6718838016139634,6,0.2857142857142857,11,0.5238095238095238,692,18.4,12.6,40.0,12.3,42.5,100.291077106,94.346356255,24.3,52.1,4.598714507933334,0.3841269841269841,0.36507936507936506,9.777781640640155,0.5454545454545454,0.3066283267709716,26.15
30,0.9090909090909092,21,68.912430333,0.0333333333333333,0.3809523809523809,0.2666666666666666,0.1428571428571428,0.1,7.044827,0,-2.54578821408868,9,0.3,12,0.4,476,18.3,5.3,37.3,7.0,41.6,100.076720559,94.37213352,22.2,56.5,3.2815443015714285,0.10158730158730155,0.18571428571428564,9.781990435393233,0.7499999999999999,0.2543278702543278,22.15
38,0.926829268292683,33,68.878535,0.0526315789473684,0.3939393939393939,0.3421052631578947,0.1818181818181818,0.1578947368421052,7.077316316,0,-0.1818239252227086,5,0.131578947368421,18,0.4736842105263157,48,47.9,12.5,47.4,10.5,52.6,100.294847,94.77729,41.7,40.6,2.0872283333333335,0.1347687400318979,0.2094630515683147,9.732295678841323,0.2777777777777777,0.315370394098603,28.95
47,0.8703703703703703,35,68.603867021,0.0851063829787234,0.2857142857142857,0.2127659574468085,0.0285714285714285,0.0212765957446808,7.819185532,2,-4.779865782759834,12,0.2553191489361702,16,0.3404255319148936,747,13.7,11.6,34.0,8.5,38.1,98.394543077,93.291025385,18.3,42.2,1.9601104863142857,0.060790273556231,0.13313069908814587,8.773786827315815,0.75,0.21991922425146487,21.25
6,0.8571428571428571,5,68.56328,0.0,0.6,0.5,0.0,0.0,7.135401667,1,-0.8952356571508173,1,0.1666666666666666,3,0.5,210,19.0,7.6,28.3,5.9,37.8,98.303555135,93.351015714,25.4,50.7,13.712656,0.3,0.19999999999999998,9.608888637214823,0.3333333333333332,0.18822765512536535,17.1
21,0.9130434782608696,15,68.413981905,0.0,0.2,0.1428571428571428,0.0,0.0,6.832712381,1,-2.085096030532531,6,0.2857142857142857,6,0.2857142857142857,518,21.0,2.9,37.6,5.1,37.6,98.353274592,93.322923632,24.5,58.6,4.560932127,0.02857142857142856,0.06666666666666667,10.012712095893503,1.0,0.1850757134823624,21.35
42,0.8936170212765957,37,68.195275952,0.0476190476190476,0.1891891891891892,0.1666666666666666,0.054054054054054,0.0476190476190476,7.018680714,1,-1.2897225533897805,5,0.119047619047619,11,0.2619047619047619,518,14.5,9.3,29.7,6.5,31.3,97.141906243,92.584582042,20.2,45.2,1.8431155662702703,0.03153153153153152,0.09695409695409694,9.71625277325587,0.45454545454545436,0.18114808218640757,18.1
33,0.868421052631579,28,68.035955758,0.0909090909090909,0.3571428571428571,0.303030303030303,0.0714285714285714,0.0606060606060606,7.195670606,1,1.8911960379652009,5,0.1515151515151515,16,0.4848484848484848,706,14.3,13.7,39.4,10.3,47.4,100.567436587,94.76255839,14.5,38.3,2.4298555627857144,0.1082251082251082,0.17316017316017315,9.455123710258396,0.3125,0.2628909675640264,24.85
16,0.9411764705882352,12,68.0001875,0.0625,0.5,0.375,0.1666666666666666,0.125,7.364759375,0,0.7516089025068956,4,0.25,7,0.4375,604,21.4,7.9,38.2,10.1,36.8,99.178781179,93.678797352,28.0,51.8,5.666682291666667,0.1875,0.24305555555555555,9.233185232205905,0.5714285714285714,0.23359674183671353,24.150000000000002
48,0.9056603773584906,40,67.965808958,0.0625,0.3,0.25,0.15,0.125,7.284299792,2,-1.7871986553157202,8,0.1666666666666666,18,0.375,201,24.4,4.5,31.6,5.9,42.6,99.771344853,94.127469706,24.0,48.9,1.69914522395,0.075,0.1708333333333333,9.330451916963057,0.44444444444444425,0.25351775465002785,18.75
14,0.875,14,67.741015714,0.0714285714285714,0.2857142857142857,0.2857142857142857,0.1428571428571428,0.1428571428571428,6.254674286,1,-1.6976371863148958,0,0.0,7,0.5,531,11.7,5.3,33.4,2.1,24.8,94.991693333,91.524680704,13.9,51.0,4.838643979571429,0.08163265306122448,0.16666666666666663,10.83046256551304,0.0,0.17508879013541934,17.75
17,0.85,15,67.69958,0.0,0.6666666666666666,0.5882352941176471,0.0666666666666666,0.0588235294117647,6.892081176,1,-0.3446429455516118,2,0.1176470588235294,10,0.5882352941176471,430,28.6,16.5,44.2,9.0,39.9,97.95095069,93.214258578,26.1,36.1,4.513305333333333,0.39215686274509803,0.24444444444444438,9.822806532770878,0.19999999999999996,0.20048445553913177,26.6
45,0.9,36,67.355593556,0.0222222222222222,0.4722222222222222,0.3777777777777777,0.0833333333333333,0.0666666666666666,7.127706889,3,-1.810052415755818,9,0.2,21,0.4666666666666667,702,16.0,7.7,36.8,6.6,34.0,98.232348151,93.247307887,22.9,55.6,1.8709887098888889,0.17839506172839503,0.19259259259259257,9.449826515726691,0.4285714285714286,0.18021638367476367,21.7
55,0.9016393442622952,44,67.295966364,0.0,0.2954545454545454,0.2363636363636363,0.0681818181818181,0.0545454545454545,6.717413091,1,-1.675597434684637,11,0.2,22,0.4,617,22.7,5.7,34.5,4.8,23.0,94.905795816,91.739895663,23.5,49.9,1.529453781,0.06983471074380163,0.12121212121212117,10.018137257951759,0.5,0.12290542428881374,19.65
31,0.9393939393939394,26,66.936819677,0.0,0.5,0.4193548387096774,0.0384615384615384,0.032258064516129,7.001954194,0,-1.0173316186806964,5,0.1612903225806451,15,0.4838709677419355,608,12.3,6.6,36.4,1.9,28.3,96.108033475,92.07951087,15.6,48.1,2.5744930645,0.2096774193548387,0.1794871794871795,9.559734014592442,0.3333333333333332,0.13243097852662583,19.15
40,0.8888888888888888,37,66.900726,0.05,0.2702702702702703,0.25,0.027027027027027,0.025,7.07863275,3,-0.7941626003718579,3,0.075,18,0.45,82,13.4,3.7,36.8,1.5,23.5,94.658482059,91.329241029,18.1,57.4,1.8081277297297298,0.06756756756756757,0.11576576576576576,9.451080224496744,0.16666666666666666,0.12194851336525048,19.15
37,0.8809523809523809,32,66.263022162,0.0,0.40625,0.3513513513513513,0.125,0.1081081081081081,6.906826216,0,-0.9176426838395756,5,0.1351351351351351,16,0.4324324324324324,222,22.1,6.3,29.7,1.3,33.5,96.966178831,92.619608506,18.9,43.0,2.0707194425625,0.14273648648648646,0.17708333333333334,9.593845290112913,0.3124999999999999,0.16574302352475823,15.5
24,0.9230769230769232,19,66.174897083,0.0,0.3684210526315789,0.2916666666666667,0.0526315789473684,0.0416666666666666,6.713715417,0,-0.7312811640150166,5,0.2083333333333333,10,0.4166666666666667,197,29.9,5.1,32.0,5.6,29.7,96.32916339,92.228383162,29.0,50.8,3.482889320157895,0.1074561403508772,0.14035087719298245,9.856672940803621,0.4999999999999999,0.13016248459303573,18.8
37,0.902439024390244,29,65.900111622,0.0,0.4482758620689655,0.3513513513513513,0.1379310344827586,0.1081081081081081,6.974011081,1,0.3123873787271092,8,0.2162162162162162,13,0.3513513513513513,285,10.9,5.3,36.6,5.1,30.6,96.623078898,92.337248851,10.8,45.9,2.2724176421379307,0.157502329916123,0.1954022988505747,9.449384415453297,0.6153846153846154,0.15106859198276718,20.85
32,0.9142857142857144,23,65.392257188,0.0,0.3043478260869565,0.21875,0.0434782608695652,0.03125,6.839461563,1,-2.77895144181723,9,0.28125,9,0.28125,526,11.8,6.1,31.9,2.6,28.8,96.91060967,92.477684269,16.5,47.1,2.8431416168695653,0.06657608695652173,0.11594202898550722,9.561024151631743,1.0,0.11198126071011608,17.25
25,0.8620689655172413,22,63.8467952,0.0,0.2727272727272727,0.24,0.0454545454545454,0.04,6.2196216,0,-2.1998134319503126,3,0.12,7,0.28,549,16.0,9.3,38.6,7.8,43.0,99.316567333,94.054303103,17.2,45.5,2.9021270545454545,0.06545454545454545,0.10606060606060604,10.265382575685955,0.4285714285714285,0.14890696370267317,23.2
43,0.8958333333333334,41,63.744069767,0.0,0.5121951219512195,0.4883720930232558,0.048780487804878,0.0465116279069767,6.106228372,0,-2.149984508797428,2,0.0465116279069767,22,0.5116279069767442,366,7.9,9.8,41.7,2.7,22.8,94.64459953,91.360227508,7.8,42.2,1.5547334089512195,0.25014180374361883,0.18699186991869918,10.439188625714898,0.09090909090909083,0.062415285581296456,22.200000000000003
50,0.8928571428571429,39,76.6581688,0.66,0.4358974358974359,0.34,0.358974358974359,0.28,8.1661332,3,3.658071970071004,11,0.22,21,0.42,175,28.6,12.6,32.0,10.7,42.7,100.110699423,94.137870388,32.3,44.8,1.9655940717948717,0.1482051282051282,0.48495726495726493,9.387327750176789,0.5238095238095238,0.5992846483858225,21.35
14,0.8235294117647058,11,76.556478571,0.5714285714285714,0.3636363636363636,0.2857142857142857,0.2727272727272727,0.2142857142857142,7.776032143,1,-0.6293051811795334,3,0.2142857142857142,7,0.5,132,41.7,5.3,30.4,4.3,36.2,101.169282059,94.772264328,42.1,50.8,6.959679870090909,0.10389610389610388,0.40259740259740256,9.845185457459342,0.4285714285714284,0.5249936591844273,17.349999999999998
28,0.9032258064516128,18,76.481192857,0.7142857142857143,0.6111111111111112,0.3928571428571428,0.5,0.3214285714285714,8.343971071,0,4.479744852500484,10,0.3571428571428571,12,0.4285714285714285,114,28.1,8.8,36.2,11.6,40.6,102.650065882,95.97210194,33.5,42.9,4.248955158722222,0.24007936507936506,0.6084656084656085,9.16604242826479,0.8333333333333334,0.6373446520387025,23.900000000000002
27,0.8709677419354839,21,76.364338148,0.7407407407407407,0.4761904761904761,0.3703703703703703,0.4285714285714285,0.3333333333333333,7.659024444,1,3.121631571311124,6,0.2222222222222222,14,0.5185185185185185,224,29.5,13.4,28.8,11.2,47.2,103.130327705,96.271187438,28.0,42.9,3.636397054666667,0.17636684303350963,0.5485008818342151,9.970504560515279,0.42857142857142855,0.6527389626655852,20.0
49,0.9074074074074074,30,76.239445306,0.6326530612244898,0.2,0.1224489795918367,0.0666666666666666,0.0408163265306122,7.933593878,1,-5.255273072670836,19,0.3877551020408163,13,0.2653061224489796,225,25.3,8.9,35.8,10.4,47.8,102.281617612,95.465128571,33.8,47.9,2.5413148435333333,0.024489795918367342,0.29977324263038546,9.609698514744164,1.4615384615384615,0.5341176177219042,23.099999999999998
