"last_name, first_name",player_id,year,pa,k_percent,bb_percent,woba,xwoba,xwobacon,sweet_spot_percent,barrel_batted_rate,hard_hit_percent,avg_best_speed,avg_hyper_speed,whiff_percent,swing_percent,season
"Díaz, Aledmys",649557,2016,460,13.0,8.9,0.37,0.322,0.333,30.1,4.5,39.2,99.927027965,94.088336541,17.8,45.2,2016
"Merrifield, Whit",593160,2016,332,21.7,5.7,0.309,0.292,0.351,29.9,2.9,34.4,97.985060085,93.070423906,20.2,48.4,2016
"Ortiz, David",120074,2016,626,13.7,12.8,0.419,0.43,0.474,39.3,15.5,47.2,103.045533739,96.143183874,19.4,43.5,2016
"Pennington, Cliff",460060,2016,188,29.3,6.9,0.253,0.245,0.311,36.7,2.5,23.3,94.228794912,91.152504737,25.2,50.1,2016
"Nieuwenhuis, Kirk",543590,2016,392,33.9,14.3,0.313,0.312,0.414,28.7,9.9,37.1,100.228990918,94.378365408,36.9,41.7,2016
"Brentz, Bryce",518490,2016,64,26.6,4.7,0.301,0.221,0.277,22.7,2.3,31.8,99.778334762,93.929869286,24.5,44.7,2016
"Conley, Adam",543045,2016,47,46.8,2.1,0.118,0.11,0.224,16.7,0.0,4.2,88.52345125,89.072049333,33.3,52.4,2016
"Panik, Joe",605412,2016,526,8.9,9.5,0.3,0.322,0.314,30.6,4.5,26.8,95.964759254,91.993903541,11.2,41.6,2016
"Joseph, Caleb",543376,2016,141,19.9,5.0,0.188,0.237,0.27,34.0,0.0,22.6,95.033029423,91.529388173,24.2,49.6,2016
"Lake, Junior",516809,2016,39,28.2,10.3,0.286,0.349,0.453,41.7,8.3,37.5,100.870230833,94.435115417,32.1,48.1,2016
"Loney, James",425766,2016,366,10.1,4.4,0.302,0.302,0.316,34.1,1.6,31.5,97.044112876,92.570420525,11.7,50.6,2016
"Beckham, Tim",542921,2016,215,31.2,6.5,0.314,0.274,0.367,30.1,6.0,45.1,102.100977077,95.240380462,36.6,49.7,2016
"Arcia, Oswaldo",542455,2016,222,36.0,8.1,0.277,0.29,0.417,36.6,9.8,33.3,99.253222623,93.640822623,36.2,49.7,2016
"Dickerson, Alex",543105,2016,285,15.4,9.1,0.336,0.342,0.367,31.8,6.6,39.3,100.655439333,94.387930381,19.4,47.5,2016
"Beckham, Gordon",493596,2016,279,18.6,9.3,0.281,0.296,0.315,31.0,4.1,32.0,97.663396289,92.927516684,20.8,42.9,2016
"Hernández, Marco",593523,2016,56,17.9,8.9,0.324,0.284,0.303,24.4,2.4,26.8,96.222860476,92.253545122,22.9,55.0,2016
"Holliday, Matt",407812,2016,426,16.7,8.2,0.335,0.351,0.385,27.9,8.0,47.8,103.627355097,96.375905858,20.8,48.3,2016
"Kratz, Erik",456124,2016,87,36.8,1.1,0.111,0.18,0.284,16.7,5.6,48.1,101.347637917,95.435115208,36.0,51.7,2016
"Hill, Aaron",431094,2016,427,13.8,9.6,0.313,0.311,0.318,35.3,1.2,26.6,95.793055031,91.925488679,16.7,42.3,2016
"Kemp, Matt",461314,2016,672,23.2,5.4,0.333,0.347,0.438,37.2,11.1,38.0,99.092328235,93.605489937,29.4,54.9,2016
"Gregorius, Didi",544369,2016,597,13.7,3.2,0.319,0.274,0.3,32.4,2.9,25.3,95.376123305,91.703249979,18.6,55.4,2016
"Hicks, Aaron",543305,2016,361,18.8,8.3,0.27,0.289,0.32,28.5,4.6,35.0,98.028373566,93.108556615,24.8,45.8,2016
"Gose, Anthony",543238,2016,101,37.6,8.9,0.277,0.244,0.337,20.8,3.8,32.1,99.100759231,93.790285882,35.2,42.3,2016
"Clevenger, Steve",502182,2016,76,18.4,10.5,0.275,0.3,0.32,31.5,1.9,33.3,97.076960769,92.890910588,18.3,39.6,2016
"Flaherty, Ryan",475247,2016,176,27.3,9.7,0.269,0.263,0.317,26.1,5.4,35.1,99.75195,93.983624444,23.5,44.3,2016
"Báez, Javier",595879,2016,450,24.0,3.3,0.316,0.28,0.348,25.6,5.7,32.3,98.790531781,93.454791473,28.9,53.0,2016
"Choo, Shin-Soo",425783,2016,210,21.9,11.9,0.334,0.381,0.44,38.6,7.6,47.0,101.0338075,95.170106328,22.6,38.7,2016
"Benintendi, Andrew",643217,2016,118,21.2,8.5,0.357,0.291,0.327,32.9,3.7,26.8,96.04269175,92.080353038,20.5,43.2,2016
"Finnegan, Brandon",605232,2016,61,29.5,4.9,0.144,0.165,0.209,10.0,0.0,27.5,95.919078125,92.406307813,29.2,52.8,2016
"Kendrick III, Howie",435062,2016,543,17.7,9.2,0.303,0.332,0.367,26.9,5.8,42.1,100.905633472,94.674374404,20.8,47.9,2016
"Springer III, George",543807,2016,744,23.9,11.8,0.353,0.359,0.428,32.1,10.5,38.5,101.185728559,94.633465655,27.9,47.3,2016
"Votto, Joey",458015,2016,677,17.7,16.0,0.413,0.399,0.443,40.5,9.7,39.9,98.837699864,93.672828526,18.6,41.5,2016
"Walsh, Colin",595023,2016,63,34.9,23.8,0.237,0.287,0.279,24.0,0.0,16.0,93.979486154,91.2545764,33.7,33.2,2016
"Brignac, Reid",458582,2016,29,27.6,0.0,0.207,0.257,0.355,28.6,9.5,33.3,98.160979,93.6527595,24.6,52.6,2016
"Gennett, Scooter",571697,2016,541,21.1,7.0,0.315,0.275,0.314,34.4,3.9,24.5,95.715714737,91.861584184,22.7,51.4,2016
"Arcia, Orlando",606115,2016,216,21.8,6.9,0.274,0.243,0.274,26.0,1.9,29.9,97.384924667,92.744163221,29.0,53.0,2016
"Hellickson, Jeremy",476451,2016,66,36.4,6.1,0.19,0.182,0.264,18.4,0.0,2.6,89.429370714,89.258648571,21.4,44.2,2016
"Gordon, Alex",460086,2016,506,29.2,10.3,0.303,0.323,0.414,35.2,8.7,36.6,98.612210203,93.42446878,29.4,43.5,2016
"Muncy, Max",571970,2016,133,18.0,15.0,0.262,0.311,0.314,28.1,3.4,27.0,95.897580698,91.995797176,21.2,35.7,2016
"Narváez, Omar",553882,2016,117,12.0,12.0,0.304,0.3,0.29,42.7,1.1,11.2,92.249448409,90.233774943,16.1,47.4,2016
"Vargas, Kennys",573627,2016,177,32.2,13.6,0.352,0.332,0.444,30.2,13.5,42.7,102.832849375,95.752756421,30.8,40.8,2016
"Rodríguez, Sean",446481,2016,342,29.8,9.6,0.363,0.342,0.46,35.1,11.4,36.6,101.337946064,94.857851968,36.4,47.6,2016
"Rupp, Cameron",519237,2016,419,27.2,5.7,0.321,0.31,0.398,28.6,9.1,47.1,103.099724015,95.832947985,30.3,47.9,2016
"Wendle, Joey",621563,2016,104,15.4,5.8,0.265,0.298,0.328,32.9,1.2,36.6,98.61957,93.611757531,15.3,49.9,2016
"Gurriel Jr., Yuli",493329,2016,137,8.8,3.6,0.292,0.299,0.309,28.6,3.4,36.1,97.91936322,93.054837966,18.5,55.5,2016
"Gardner, Brett",458731,2016,634,16.7,11.0,0.317,0.311,0.318,27.8,2.4,24.0,95.537567202,91.768783601,15.4,37.3,2016
"Barnhart, Tucker",571466,2016,420,17.1,8.6,0.3,0.295,0.325,39.0,2.6,23.2,95.06122625,91.534489605,20.8,46.9,2016
"Rojas, Miguel",500743,2016,214,12.6,5.1,0.265,0.253,0.268,26.9,0.6,21.1,94.6221695,91.370713188,16.4,49.5,2016
"Naquin, Tyler",571980,2016,365,30.7,9.9,0.374,0.331,0.446,35.7,8.5,45.1,101.675407885,95.217874327,31.3,50.8,2016
"DeShields, Delino",592261,2016,203,26.6,7.4,0.261,0.253,0.303,23.5,1.5,30.3,97.464341333,92.805623025,27.9,43.1,2016
"Reynolds, Mark",448602,2016,441,25.4,9.5,0.349,0.304,0.362,33.2,6.0,37.1,99.559790638,93.811470783,26.7,46.0,2016
"Davis, Khris",501981,2016,610,27.2,6.9,0.349,0.369,0.484,31.5,17.0,48.2,103.007386943,95.874376839,33.9,51.9,2016
"Herrmann, Chris",543302,2016,166,26.5,9.6,0.358,0.345,0.442,32.1,9.4,36.8,98.790621731,93.654882136,30.8,48.8,2016
"Ross, David",424325,2016,205,26.3,14.6,0.326,0.335,0.419,41.3,9.9,32.2,97.447824035,92.750668947,31.1,46.5,2016
"Garza, Matt",490063,2016,33,51.5,6.1,0.075,0.094,0.131,7.1,0.0,7.1,88.554354,90.137404,46.4,59.0,2016
"Alberto, Hanser",593643,2016,58,29.3,0.0,0.132,0.157,0.226,22.0,4.9,12.2,91.6123575,90.022128718,25.6,66.1,2016
"Sands, Jerry",543742,2016,58,41.4,5.2,0.252,0.223,0.355,22.6,3.2,25.8,96.504412667,92.588055333,41.7,50.4,2016
"Renda, Tony",573113,2016,67,16.4,7.5,0.213,0.271,0.29,31.4,0.0,17.6,94.73609125,91.373446458,20.7,45.7,2016
"Span, Denard",452655,2016,637,12.4,8.3,0.312,0.324,0.335,29.5,2.8,29.7,97.007839412,92.543263074,14.2,44.3,2016
"González, Carlos",471865,2016,632,20.4,7.3,0.361,0.339,0.404,32.2,8.6,41.2,102.688740536,95.434184743,30.7,51.3,2016
"Uribe, Juan",346874,2016,259,18.9,5.8,0.256,0.323,0.373,30.2,7.3,37.5,99.586699063,93.803070469,21.1,52.8,2016
"Teixeira, Mark",407893,2016,438,24.0,10.7,0.287,0.309,0.36,33.1,7.4,37.3,98.622615214,93.369596,23.2,42.6,2016
"Tapia, Raimel",606132,2016,41,26.8,4.9,0.248,0.212,0.263,28.6,0.0,7.1,88.831115,89.462144444,25.3,56.8,2016
"Spangenberg, Cory",605486,2016,53,24.5,7.5,0.289,0.261,0.297,20.0,2.9,22.9,95.043785,91.638027188,30.3,48.9,2016
"Fowler, Dexter",451594,2016,551,22.5,14.3,0.367,0.35,0.388,37.1,5.6,33.8,98.048856319,93.030671963,22.0,39.2,2016
"Arrieta, Jake",453562,2016,70,40.0,5.7,0.31,0.26,0.411,39.5,7.9,36.8,99.406701667,93.992989444,36.3,47.9,2016
"Freese, David",501896,2016,492,28.9,9.1,0.334,0.324,0.416,31.2,8.1,48.5,101.73211007,95.37298412,27.8,44.4,2016
"Saunders, Michael",459431,2016,558,28.1,10.6,0.348,0.318,0.398,33.2,7.7,44.5,100.77075,94.693404424,29.2,44.7,2016
"Posey III, Buster",457763,2016,614,11.1,10.4,0.341,0.361,0.371,32.6,6.9,43.2,99.980849274,94.339517495,14.1,46.7,2016
"Campbell, Eric",493472,2016,88,27.3,11.4,0.237,0.266,0.298,34.6,1.9,32.7,97.7101008,93.0103296,25.3,41.8,2016
"Park, ByungHo",666560,2016,244,32.8,8.6,0.294,0.347,0.485,37.0,16.7,42.8,101.592905882,95.068121037,35.4,45.8,2016
"Wong, Kolten",543939,2016,361,14.4,9.4,0.3,0.305,0.304,30.1,3.0,26.3,95.92457155,92.006565992,17.6,46.9,2016
"Rivera, Yadiel",592680,2016,71,28.2,2.8,0.223,0.232,0.313,28.6,2.0,36.7,99.789054783,94.351582222,26.9,48.7,2016
"Young, Chris",455759,2016,227,22.0,9.3,0.364,0.306,0.346,39.2,4.6,36.6,99.198353117,93.645602745,22.2,42.0,2016
"Belt, Brandon",474832,2016,655,22.6,15.9,0.374,0.383,0.446,42.2,11.3,32.4,98.247399791,93.202240472,25.3,47.4,2016
"Upton, Justin",457708,2016,626,28.6,8.0,0.329,0.342,0.453,33.3,12.5,45.5,103.617772296,96.069918389,30.8,44.0,2016
"Maeda, Kenta",628317,2016,66,24.2,1.5,0.144,0.15,0.198,20.4,0.0,0.0,88.045146842,88.833968421,23.2,58.4,2016
"Scherzer, Max",453286,2016,85,35.3,2.4,0.183,0.148,0.236,9.4,0.0,18.9,95.377571053,91.712170263,35.6,48.2,2016
"Álvarez, Pedro",476883,2016,376,25.8,9.8,0.349,0.355,0.45,31.4,12.8,49.2,104.546137731,96.711942152,32.0,45.9,2016
"Ross, Joe",605452,2016,44,34.1,6.8,0.263,0.243,0.338,23.1,3.8,34.6,100.38187,94.190935,34.1,49.4,2016
"Machado, Manny",592518,2016,696,17.2,6.9,0.366,0.366,0.425,34.9,9.3,43.2,102.442245154,95.431908015,22.3,49.3,2016
"Trumbo, Mark",444432,2016,667,25.5,7.6,0.358,0.37,0.476,31.8,15.6,44.7,104.542707696,96.586320716,29.3,49.3,2016
"Mesoraco, Devin",519023,2016,55,18.2,9.1,0.181,0.263,0.275,32.5,0.0,17.5,93.330702,90.809301795,17.0,44.0,2016
"Recker, Anthony",489232,2016,112,19.6,14.3,0.361,0.432,0.505,41.7,13.9,47.2,101.903732571,95.630020145,27.5,36.2,2016
"Anderson, Tim",641313,2016,431,27.1,3.0,0.315,0.283,0.378,30.0,5.3,34.3,98.131356966,93.140634913,30.7,50.6,2016
"Pena, Ramiro",455369,2016,91,17.6,2.2,0.322,0.263,0.304,29.6,1.4,26.8,94.650338571,91.327692,20.2,53.1,2016
"Morneau, Justin",408047,2016,218,23.9,5.5,0.311,0.28,0.343,37.3,3.9,35.9,98.790897895,93.69168125,24.9,55.2,2016
"Avila, Alex",488671,2016,209,37.3,18.2,0.329,0.319,0.432,38.0,8.7,40.2,99.905218261,94.330627717,38.4,36.8,2016
"Teheran, Julio",527054,2016,61,26.2,1.6,0.197,0.226,0.325,27.3,0.0,15.9,93.77618875,90.98125871,21.4,52.0,2016
"Hanson, Alen",593700,2016,33,15.2,6.1,0.225,0.217,0.25,15.4,0.0,19.2,96.33736,92.16868,14.0,54.3,2016
"Zunino, Mike",572287,2016,192,33.9,10.9,0.338,0.322,0.432,32.0,15.0,41.0,101.0465108,94.700412828,37.7,46.5,2016
"Blackmon, Charlie",453568,2016,641,15.9,6.7,0.394,0.362,0.403,39.1,6.8,33.5,98.398370641,93.276940427,17.2,47.1,2016
"Ackley, Dustin",554429,2016,70,12.9,11.4,0.192,0.275,0.259,30.2,0.0,26.4,95.760409259,92.026840943,17.6,36.2,2016
"Parra, Gerardo",467827,2016,381,19.2,2.4,0.284,0.279,0.337,32.9,5.0,32.2,97.439725034,92.763425517,21.1,55.7,2016
"Grandal, Yasmani",518735,2016,457,25.4,14.0,0.35,0.357,0.429,28.4,12.4,44.7,102.279016667,95.430702667,28.2,39.2,2016
"González, Adrián",408236,2016,633,18.5,8.7,0.334,0.327,0.371,38.9,4.6,33.9,97.49832385,92.844400863,22.9,48.1,2016
"Rivera, T.J.",608061,2016,113,15.0,2.7,0.346,0.285,0.32,35.9,2.2,29.3,96.335112174,92.237048462,23.9,54.8,2016
"Lawrie, Brett",543434,2016,384,28.4,7.8,0.311,0.294,0.378,30.9,6.6,34.6,99.250857603,93.655143264,29.4,47.3,2016
"Conger, Hank",474233,2016,137,29.2,8.8,0.254,0.235,0.281,23.5,3.5,34.1,97.641557619,93.018839643,34.1,48.7,2016
"Asuaje, Carlos",641319,2016,25,16.0,4.0,0.232,0.221,0.242,20.0,0.0,25.0,94.229937,91.3099225,21.4,45.7,2016
"Lindor, Francisco",596019,2016,684,12.9,8.3,0.34,0.338,0.355,34.6,4.1,33.5,98.275620837,93.192310667,17.1,47.6,2016
"Reimold, Nolan",460099,2016,227,27.3,9.7,0.292,0.278,0.334,30.3,4.9,32.4,97.905977429,93.013942446,28.6,41.4,2016
"Saltalamacchia, Jarrod",457454,2016,292,35.6,14.0,0.277,0.294,0.394,34.0,11.6,34.7,98.62278411,93.444996096,35.7,43.8,2016
"Wilkins, Andy",519421,2016,27,37.0,11.1,0.23,0.255,0.343,14.3,14.3,42.9,98.526061429,93.51042,40.0,44.0,2016
"Hazelbaker, Jeremy",571757,2016,224,28.6,8.0,0.324,0.288,0.378,28.9,9.9,32.4,98.62516597,93.379758947,24.7,51.0,2016
"Bradley Jr., Jackie",598265,2016,636,22.5,9.9,0.354,0.331,0.386,29.0,8.6,39.3,99.809015388,94.102304199,26.7,45.0,2016
"McCann, Brian",435263,2016,492,20.1,11.0,0.326,0.331,0.366,31.9,5.7,35.8,98.173086829,93.218895076,19.7,43.0,2016
"Amarista, Alexi",506560,2016,150,17.3,5.3,0.248,0.266,0.304,29.3,0.9,24.1,94.871743333,91.44196693,16.6,45.6,2016
"Morgan, Adam",605388,2016,36,30.6,2.8,0.112,0.144,0.195,25.0,0.0,0.0,88.993799,89.139504,26.9,41.9,2016
"Infante, Omar",408299,2016,149,15.4,6.0,0.26,0.28,0.304,38.5,0.0,23.1,94.619794821,91.346007589,23.3,48.1,2016
"Frazier, Todd",453943,2016,666,24.5,9.6,0.326,0.314,0.374,31.7,10.1,35.6,99.373683535,93.75314655,28.3,46.7,2016
"Paredes, Jimmy",517370,2016,167,28.7,4.2,0.266,0.279,0.376,24.1,9.8,37.5,99.532139636,93.971172294,34.9,56.6,2016
"Flowers, Tyler",452095,2016,325,28.0,8.9,0.338,0.342,0.433,35.1,11.9,48.5,104.089011368,96.706802579,28.7,45.6,2016
"Harvey, Matt",518774,2016,25,32.0,0.0,0.136,0.164,0.273,17.6,5.9,5.9,84.746208333,89.175440909,20.8,64.6,2016
"Ortega, Rafael",542364,2016,201,11.4,6.5,0.257,0.284,0.292,23.6,0.0,23.6,95.009530128,91.546998258,14.7,47.8,2016
"Chirinos, Robinson",455139,2016,170,25.9,8.8,0.338,0.309,0.365,38.7,10.4,34.9,98.389150769,93.247187282,29.4,44.6,2016
"Asche, Cody",605125,2016,218,24.8,8.3,0.279,0.294,0.348,36.1,3.5,29.9,97.471243194,92.780538322,19.8,44.7,2016
"Corbin, Patrick",571578,2016,53,26.4,1.9,0.313,0.19,0.257,23.7,0.0,13.2,92.910228125,90.767684375,26.9,55.0,2016
"Bourjos, Peter",488721,2016,383,23.8,4.4,0.291,0.26,0.319,26.2,2.6,32.8,98.424584766,93.25725851,28.5,54.2,2016
"Jay, Jon",445055,2016,374,20.9,5.1,0.318,0.287,0.332,34.3,1.1,23.2,95.269865338,91.649630755,21.7,52.1,2016
"Smith, Seth",452234,2016,438,20.3,11.0,0.331,0.36,0.407,32.1,8.9,40.6,100.019093472,94.134392813,22.4,39.7,2016
"Rollins, Jimmy",276519,2016,166,19.9,9.6,0.277,0.254,0.267,30.8,1.7,17.1,92.472097586,90.443254,21.6,44.3,2016
"Martin, Russell",431145,2016,535,27.7,12.0,0.322,0.326,0.395,29.4,9.3,40.3,99.735703529,94.022415882,29.9,39.0,2016
"Betts, Mookie",605141,2016,730,11.0,6.7,0.379,0.336,0.352,31.7,5.2,39.9,99.700589189,94.049944721,14.2,41.3,2016
"Castro, Jason",488771,2016,376,32.7,12.0,0.301,0.315,0.421,34.3,9.7,40.1,99.905743762,94.269629604,31.6,43.9,2016
"Worth, Danny",519445,2016,40,15.0,2.5,0.189,0.253,0.286,30.3,0.0,30.3,96.344958235,92.352945152,12.7,43.4,2016
"Suzuki, Kurt",435559,2016,373,12.9,4.8,0.303,0.284,0.298,31.5,2.6,30.5,96.686014726,92.38313945,16.2,48.2,2016
"Federowicz, Tim",543148,2016,33,36.4,3.0,0.203,0.25,0.379,45.0,0.0,40.0,101.001241,95.218271,41.8,44.4,2016
"Jensen, Kyle",571812,2016,34,38.2,5.9,0.304,0.335,0.516,61.1,16.7,33.3,100.234182222,94.203868333,34.4,40.9,2016
"LeMahieu, DJ",518934,2016,635,12.6,10.4,0.391,0.391,0.415,36.2,4.9,47.7,101.419669362,95.226161876,11.6,41.9,2016
"Maile, Luke",571912,2016,126,28.6,3.2,0.26,0.237,0.324,27.9,3.5,39.5,99.465087561,93.866637073,30.3,48.3,2016
"Reddick, Josh",502210,2016,438,12.8,8.9,0.324,0.327,0.345,31.8,3.5,32.7,97.943026506,93.021575317,15.9,44.0,2016
"Piscotty, Stephen",572039,2016,648,20.5,7.9,0.345,0.343,0.396,33.4,8.6,37.8,99.313960583,93.753640966,25.8,52.4,2016
"Castellanos, Nick",592206,2016,447,24.8,6.3,0.35,0.384,0.493,48.2,14.4,39.0,99.338708693,93.786062656,29.2,53.9,2016
"Ray, Robbie",592662,2016,60,43.3,1.7,0.21,0.163,0.305,21.2,3.0,15.2,94.482788462,91.391070769,33.1,56.3,2016
"Iglesias, Jose",578428,2016,513,9.7,5.5,0.283,0.276,0.273,29.0,0.7,20.8,93.884205317,91.095194976,10.4,44.8,2016
"Joyce, Matt",459964,2016,293,22.9,20.1,0.375,0.364,0.399,28.7,9.1,39.0,99.154621039,93.716792662,31.9,37.6,2016
"Russell, Addison",608365,2016,598,22.6,9.2,0.316,0.314,0.363,32.3,9.3,31.6,97.734870567,92.92221884,29.2,49.9,2016
"Cole, Gerrit",543037,2016,43,44.2,0.0,0.226,0.194,0.36,21.7,8.7,30.4,100.819457778,95.048620556,37.2,48.1,2016
"Rea, Colin",607067,2016,39,41.0,5.1,0.14,0.162,0.257,19.0,0.0,9.5,91.1331475,90.2357425,41.9,53.2,2016
"Coats, Jason",605183,2016,58,20.7,8.6,0.285,0.29,0.306,23.1,7.7,38.5,99.212211053,93.666631842,26.6,51.6,2016
"Taylor, Chris",621035,2016,65,23.1,6.2,0.262,0.279,0.346,37.0,4.3,23.9,96.120412727,92.060206364,29.9,50.2,2016
"Kershaw, Clayton",477132,2016,50,24.0,2.0,0.172,0.172,0.217,18.9,0.0,21.6,93.641199412,90.904095882,22.6,45.2,2016
"Thole, Josh",489365,2016,136,20.6,9.6,0.22,0.258,0.271,36.2,2.1,23.4,94.738927556,91.433828333,17.5,44.1,2016
"Healy, Ryon",592387,2016,283,21.2,4.2,0.364,0.354,0.436,35.7,9.0,40.0,100.719770952,94.405942632,22.0,44.5,2016
"Phillips, Brandon",408252,2016,584,11.6,3.1,0.315,0.289,0.31,35.1,2.7,25.5,95.874930249,91.938637593,19.0,57.6,2016
"Suzuki, Ichiro",400085,2016,365,11.5,8.2,0.32,0.297,0.297,36.2,0.7,20.0,93.712066761,90.971439859,16.0,44.0,2016
"Schebler, Scott",594988,2016,282,20.9,6.7,0.328,0.312,0.362,26.3,5.1,39.4,101.392081649,94.830876891,30.0,51.9,2016
"Donaldson, Josh",518626,2016,700,17.0,15.6,0.403,0.403,0.438,32.4,12.3,49.2,102.982235175,96.025999209,24.1,41.7,2016
"Ruf, Darin",573131,2016,89,28.1,4.5,0.245,0.305,0.408,33.3,8.3,40.0,99.452213333,93.823159322,26.5,47.3,2016
"Pagán, Ángel",434636,2016,541,12.2,7.8,0.324,0.32,0.334,36.1,3.0,21.8,94.517204211,91.274645933,11.6,40.7,2016
"Eickhoff, Jerad",595191,2016,62,19.4,1.6,0.142,0.184,0.219,26.5,0.0,26.5,95.21037125,91.658900833,21.1,58.6,2016
"Sardinas, Luis",596143,2016,197,24.4,6.1,0.279,0.247,0.303,27.9,2.2,25.7,95.868045231,91.973553256,24.3,50.5,2016
"Andrus, Elvis",462101,2016,568,12.3,8.3,0.344,0.32,0.329,32.4,1.8,31.8,97.358116652,92.748998186,16.3,43.4,2016
"Garcia, Greg",594824,2016,257,19.5,14.8,0.338,0.335,0.354,36.4,3.0,23.6,95.22811425,91.648453625,15.8,38.8,2016
"Hundley, Nick",460026,2016,317,20.5,7.9,0.323,0.3,0.347,28.8,5.3,37.2,99.740636306,93.975801765,25.2,50.6,2016
"Rickard, Joey",572073,2016,282,19.1,6.4,0.304,0.274,0.307,32.2,2.4,22.6,94.791815612,91.418323077,14.5,41.4,2016
"Jankowski, Travis",608671,2016,382,26.2,11.0,0.293,0.284,0.331,28.2,1.3,26.9,96.289016239,92.170885438,21.2,41.2,2016
"Stanton, Giancarlo",519317,2016,469,29.9,10.7,0.344,0.343,0.458,29.5,15.6,47.6,106.775800889,97.824048481,35.5,45.7,2016
"Cashner, Andrew",488768,2016,40,32.5,7.5,0.198,0.164,0.194,8.3,0.0,8.3,87.766654286,90.087587692,24.7,51.8,2016
"Marte, Jefry",527043,2016,284,20.8,6.3,0.335,0.316,0.366,30.2,6.9,37.1,99.8539132,94.0307597,26.7,46.0,2016
"Goldschmidt, Paul",502671,2016,704,21.3,15.6,0.382,0.365,0.415,33.0,7.8,42.6,101.29233537,94.885125731,22.9,38.4,2016
"Burns, Billy",542993,2016,332,11.1,3.0,0.247,0.242,0.251,24.7,0.0,12.5,91.021793817,90.03647682,12.5,52.0,2016
"Featherston, Taylor",605227,2016,28,39.3,7.1,0.156,0.15,0.188,26.7,0.0,20.0,91.75436625,90.769608667,37.5,56.6,2016
"Seager, Kyle",572122,2016,676,16.0,10.2,0.363,0.377,0.417,36.3,9.0,41.3,100.061292552,94.277043368,18.5,42.2,2016
