"last_name, first_name",player_id,year,pa,k_percent,bb_percent,woba,xwoba,xwobacon,sweet_spot_percent,barrel_batted_rate,hard_hit_percent,avg_best_speed,avg_hyper_speed,whiff_percent,swing_percent,season
"Martin, Austin",668885,2024,257,18.3,7.8,0.297,0.297,0.325,39.4,1.1,33.5,96.642936413,92.431606902,21.4,45.5,2024
"Martínez, Angel",682657,2024,169,19.5,8.9,0.282,0.271,0.294,29.8,1.7,32.2,96.829146271,92.477339068,19.8,48.6,2024
"Renfroe, Hunter",592669,2024,424,19.8,8.5,0.302,0.291,0.322,27.8,6.6,39.4,100.265103311,94.256549636,23.4,44.4,2024
"Ramírez, José",608070,2024,682,12.0,7.9,0.364,0.329,0.35,34.0,8.6,39.7,99.642954081,93.982319614,15.2,49.4,2024
"Barger, Addison",680718,2024,225,26.7,6.2,0.262,0.291,0.369,32.9,8.7,38.3,100.557905,94.503054898,27.6,46.3,2024
"Ibáñez, Andy",628451,2024,244,25.8,6.1,0.287,0.268,0.324,33.7,4.9,33.1,97.908149512,93.096095644,30.8,52.8,2024
"Toro, Abraham",647351,2024,364,17.0,5.5,0.283,0.291,0.322,33.2,4.3,29.6,97.476845145,92.798620509,17.4,48.1,2024
"Gamel, Ben",592325,2024,99,24.2,18.2,0.327,0.343,0.384,47.4,10.5,36.8,99.117404286,93.916850714,34.2,38.3,2024
"Canzone, Dominic",686527,2024,188,28.2,9.6,0.28,0.307,0.393,31.6,11.1,44.4,101.759585593,95.324768718,34.4,52.2,2024
"Loftin, Nick",679845,2024,171,14.0,11.1,0.242,0.283,0.272,30.7,3.1,26.0,95.328331587,91.737416905,15.3,42.8,2024
"Gelof, Zack",680869,2024,547,34.4,6.9,0.276,0.271,0.377,34.4,8.8,37.2,98.970921935,93.611147032,36.4,51.5,2024
"Rosario, Eguy",666703,2024,57,35.1,3.5,0.345,0.274,0.402,41.2,14.7,47.1,100.516977059,94.79073697,41.9,46.5,2024
"Palacios, Joshua",641943,2024,78,15.4,12.8,0.307,0.342,0.347,21.8,3.6,47.3,101.339951111,95.126017925,25.9,45.3,2024
"Kelenic, Jarred",672284,2024,449,29.6,7.1,0.294,0.308,0.409,38.2,9.9,45.2,100.297571631,94.504780603,33.4,49.9,2024
"Santander, Anthony",623993,2024,665,19.4,8.7,0.345,0.324,0.364,35.0,11.7,41.6,100.325476894,94.357156511,20.0,49.7,2024
"Suwinski, Jack",669261,2024,277,28.5,9.7,0.26,0.292,0.367,28.8,8.8,38.2,100.854161429,94.49330497,27.4,46.5,2024
"Wagaman, Eric",676572,2024,74,23.0,2.7,0.29,0.302,0.383,38.2,5.5,40.0,101.318351481,95.375562222,20.9,51.7,2024
"Casali, Curt",592200,2024,125,17.6,10.4,0.254,0.265,0.258,34.1,1.1,17.0,92.639693256,90.480278353,19.4,43.3,2024
"Short, Zack",670097,2024,88,27.3,15.9,0.228,0.271,0.275,34.7,4.1,26.5,96.634716957,92.551010889,26.6,40.4,2024
"Amaya, Miguel",665804,2024,363,17.1,6.3,0.283,0.3,0.329,33.9,4.7,33.9,99.101174286,93.708861353,22.5,54.0,2024
"McCann, Kyle",668832,2024,157,37.6,10.2,0.304,0.274,0.392,30.9,12.3,38.3,100.534877805,94.549176173,45.2,45.9,2024
"Gurriel Jr., Lourdes",666971,2024,553,18.3,5.2,0.327,0.319,0.365,33.8,6.7,40.0,99.549348469,93.921850288,20.2,51.1,2024
"Rizzo, Anthony",519203,2024,375,17.3,7.2,0.285,0.297,0.314,31.0,4.0,33.2,97.798203577,92.909990255,19.3,49.1,2024
"Drury, Brandon",592273,2024,360,22.5,7.5,0.217,0.259,0.288,25.9,3.6,35.6,99.062132195,93.550623821,24.4,46.7,2024
"Edwards, Xavier",669364,2024,303,17.2,10.9,0.359,0.296,0.309,37.6,1.8,24.3,95.052217333,91.536547476,16.9,47.5,2024
"McCray, Grant",687529,2024,130,43.1,4.6,0.266,0.252,0.42,30.9,11.8,44.1,101.84831875,95.365513125,43.6,53.0,2024
"Kavadas, Niko",694359,2024,106,38.7,10.4,0.278,0.292,0.421,42.3,11.5,40.4,100.778566538,94.892744038,34.1,39.1,2024
"Sweeney, Trey",700242,2024,119,26.9,5.9,0.279,0.298,0.378,27.8,8.9,46.8,100.9056095,94.934800886,32.4,50.2,2024
"Chourio, Jackson",694192,2024,573,21.1,6.8,0.339,0.328,0.391,33.2,7.8,44.9,100.832969557,94.831073407,27.1,48.8,2024
"Walker, Jordan",691023,2024,178,28.1,5.6,0.268,0.278,0.355,29.3,9.5,43.1,101.753692241,95.20491069,31.6,49.6,2024
"Canario, Alexander",672744,2024,28,39.3,7.1,0.35,0.293,0.437,28.6,14.3,42.9,102.803072857,95.401536429,44.7,46.5,2024
"Foscue, Justin",679822,2024,44,40.9,4.5,0.08,0.133,0.186,29.2,4.2,16.7,95.952875,92.028248333,28.0,49.7,2024
"Dahl, David",621311,2024,62,33.9,4.8,0.273,0.264,0.376,36.8,7.9,21.1,96.437026316,92.241650789,33.3,54.1,2024
"Doyle, Brenton",686668,2024,603,25.4,7.6,0.328,0.329,0.412,37.4,10.5,41.4,100.983223096,94.67619269,29.8,51.4,2024
"Robles, Victor",645302,2024,295,18.0,7.1,0.357,0.326,0.352,34.8,6.2,28.6,97.345786105,92.756314603,24.7,54.7,2024
"Fitzgerald, Tyler",666149,2024,341,31.7,6.5,0.357,0.292,0.395,39.1,8.2,31.9,97.5779034,92.79850055,31.2,47.7,2024
"Crews, Dylan",686611,2024,132,19.7,8.3,0.283,0.325,0.368,23.4,6.4,44.7,101.319603191,94.909751613,22.8,44.6,2024
"Rooker Jr., Brent",667670,2024,614,28.8,9.6,0.392,0.38,0.51,38.3,16.6,49.6,103.25238457,96.193453235,34.1,50.2,2024
"Harris II, Michael",671739,2024,470,20.0,4.9,0.312,0.344,0.41,33.5,10.0,47.0,103.329018908,96.053474224,25.1,55.1,2024
"Shewmake, Braden",669699,2024,67,14.9,1.5,0.144,0.188,0.213,28.6,3.6,26.8,95.829561786,92.007375636,26.3,55.1,2024
"Morel, Christopher",666624,2024,611,26.0,10.0,0.28,0.316,0.381,27.6,10.2,40.4,101.221222105,94.784090605,34.1,47.0,2024
"Gomes, Yan",543228,2024,96,37.5,2.1,0.184,0.259,0.402,42.1,10.5,42.1,99.539393214,93.980665,34.1,58.7,2024
"Hinds, Rece",677956,2024,51,31.4,7.8,0.433,0.386,0.541,40.0,20.0,40.0,103.769788,95.989862667,38.2,55.7,2024
"Yoshida, Masataka",807799,2024,421,12.4,6.4,0.336,0.322,0.326,36.3,5.5,37.5,99.0909025,93.581912866,14.6,45.4,2024
"Alvarez, Francisco",682626,2024,342,25.1,8.8,0.31,0.289,0.343,27.2,6.7,42.0,101.298215536,94.784205516,29.6,46.1,2024
"Stefanic, Michael",683021,2024,124,16.1,8.1,0.258,0.254,0.246,24.2,1.1,26.4,94.514950889,91.314226629,10.5,41.5,2024
"Williams, Luke",663897,2024,52,25.0,7.7,0.246,0.234,0.257,23.5,2.9,29.4,96.818129412,92.789461515,25.6,52.3,2024
"Williams, Alika",675961,2024,96,22.9,3.1,0.237,0.251,0.309,38.6,4.3,27.1,96.808036364,92.542401077,23.1,51.5,2024
"Manzardo, Kyle",700932,2024,156,26.3,5.8,0.303,0.271,0.337,31.4,9.5,40.0,99.627054528,94.056427333,27.6,46.7,2024
"Heyward, Jason",518792,2024,258,20.5,8.5,0.3,0.29,0.322,29.8,5.6,41.6,99.992543146,94.178780339,24.0,49.6,2024
"Arozarena, Randy",668227,2024,648,26.1,11.3,0.32,0.324,0.375,28.4,8.3,43.5,100.904108177,94.731331384,29.7,41.0,2024
"Suárez, Eugenio",553993,2024,640,27.5,7.7,0.337,0.33,0.421,40.4,11.3,42.4,100.570552315,94.463438988,29.1,47.2,2024
"Devers, Rafael",646240,2024,601,24.5,11.1,0.364,0.364,0.456,35.2,13.0,52.6,104.597925864,97.090537461,30.9,50.9,2024
"Alvarez Jr., Nacho",805373,2024,32,31.3,0.0,0.128,0.206,0.258,30.0,0.0,30.0,97.91388,92.95694,28.1,47.9,2024
"Hays, Austin",669720,2024,255,23.1,3.5,0.303,0.287,0.344,30.2,6.7,40.2,100.415422697,94.347982429,29.1,54.4,2024
"Rocchio, Brayan",677587,2024,442,20.4,10.0,0.276,0.275,0.287,36.0,4.0,22.3,95.744136806,91.872068403,24.3,47.9,2024
"Cronenworth, Jake",630105,2024,656,18.0,9.3,0.315,0.335,0.365,35.4,7.8,36.7,99.527561266,93.904133654,17.1,45.0,2024
"Raleigh, Cal",663728,2024,628,28.0,11.1,0.323,0.346,0.442,35.6,15.4,48.1,102.032071755,95.508789467,31.0,52.3,2024
"Nevin, Tyler",663527,2024,278,23.0,9.0,0.276,0.296,0.335,37.0,8.7,40.8,99.059252088,93.891727514,25.6,47.3,2024
"Harper, Bryce",547180,2024,631,21.9,12.0,0.38,0.357,0.423,36.1,10.6,48.2,102.531835097,95.63882949,26.7,52.9,2024
"Merrifield, Whit",593160,2024,335,15.5,10.4,0.283,0.295,0.296,34.3,2.4,21.6,94.385287083,91.220749372,18.7,45.4,2024
"Miller, Owen",680911,2024,27,29.6,0.0,0.177,0.185,0.263,21.1,0.0,21.1,97.121728,92.965218421,32.1,51.5,2024
"Gonzales, Nick",693304,2024,387,19.1,4.7,0.307,0.317,0.37,34.1,7.9,36.9,98.826293958,93.505191185,24.9,56.2,2024
"Baldwin, Brooks",681460,2024,121,25.6,5.0,0.249,0.262,0.329,34.5,4.8,32.1,96.86830625,92.495436709,24.9,57.5,2024
"Black, Tyler",672012,2024,57,29.8,12.3,0.265,0.256,0.283,31.3,0.0,15.6,93.370421875,90.91031625,24.3,43.1,2024
"Torkelson, Spencer",679529,2024,381,27.6,8.7,0.295,0.283,0.345,31.5,6.7,39.7,99.687498067,94.009349451,26.6,46.0,2024
"Yelich, Christian",592885,2024,315,18.4,12.7,0.391,0.373,0.416,32.2,7.9,46.7,103.017733429,96.008981238,23.1,45.7,2024
"Clemens, Kody",665019,2024,120,24.2,4.2,0.301,0.251,0.306,30.6,7.1,42.4,99.387885814,93.94476,25.7,49.1,2024
"Serven, Brian",661531,2024,71,31.0,7.0,0.217,0.239,0.289,35.7,2.4,16.7,94.9411335,91.5968815,23.6,47.7,2024
"Dingler, Dillon",693307,2024,87,34.5,3.4,0.217,0.278,0.41,35.2,3.7,48.1,101.096169259,95.065989815,28.7,54.7,2024
"Robert Jr., Luis",673357,2024,425,33.2,6.6,0.285,0.279,0.389,35.6,9.9,40.7,101.232868968,94.886076944,36.1,53.1,2024
"Jung, Jace",690291,2024,94,30.9,16.0,0.308,0.293,0.344,32.0,4.0,34.0,98.0597252,93.0392616,31.1,45.9,2024
"Luciano, Marco",682617,2024,81,34.6,6.2,0.248,0.285,0.409,41.7,6.3,45.8,100.643494583,94.575629375,30.1,41.8,2024
"Vaughn, Andrew",683734,2024,619,21.3,6.1,0.304,0.319,0.378,33.6,9.3,43.3,100.921632928,94.702971332,22.0,49.4,2024
"Leblanc, Charles",641779,2024,28,32.1,25.0,0.382,0.382,0.489,41.7,16.7,33.3,99.562568333,93.781284167,28.9,38.1,2024
"Torrens, Luis",620443,2024,130,21.5,6.9,0.292,0.318,0.371,36.3,6.6,46.2,99.143395652,93.972417033,21.9,46.5,2024
"Hayes, Ke'Bryan",663647,2024,396,18.9,5.8,0.256,0.279,0.313,29.9,2.4,42.9,99.837230137,94.135653938,18.1,44.8,2024
"Hernaiz, Darell",687231,2024,135,20.0,8.1,0.23,0.271,0.295,30.2,1.0,33.3,97.671361702,92.890300968,24.9,46.5,2024
"Hiura, Keston",669374,2024,27,37.0,0.0,0.131,0.192,0.304,35.3,0.0,23.5,95.10337,92.050639412,39.2,54.8,2024
"O'Neill, Tyler",641933,2024,473,33.6,11.2,0.36,0.339,0.475,34.6,17.3,48.8,102.819767874,95.797605236,34.1,44.6,2024
"Perkins, Blake",663368,2024,434,24.9,9.7,0.288,0.275,0.316,32.0,3.9,37.7,97.789208222,93.114376074,27.1,42.4,2024
"Burleson, Alec",676475,2024,595,12.8,5.9,0.319,0.329,0.351,34.3,6.5,41.7,99.381927173,94.012155751,19.2,55.7,2024
"Wilson, Weston",642215,2024,98,29.6,8.2,0.358,0.312,0.407,35.0,15.0,50.0,101.994087,95.716620847,33.9,45.9,2024
"Adams, Riley",656180,2024,130,26.9,7.7,0.275,0.281,0.345,30.1,7.2,43.4,101.844362857,95.170948072,28.1,49.5,2024
"Guerrero Jr., Vladimir",665489,2024,697,13.8,10.3,0.398,0.408,0.448,35.1,13.7,54.9,105.663720766,97.649346073,21.5,48.0,2024
"Jankowski, Travis",608671,2024,207,21.3,5.8,0.234,0.241,0.261,25.3,0.7,24.7,95.346098056,91.700885874,20.7,44.8,2024
"Mayo, Coby",691723,2024,46,47.8,8.7,0.152,0.222,0.354,52.6,0.0,21.1,94.919621,91.641905789,45.6,47.9,2024
"Lux, Gavin",666158,2024,487,22.6,9.0,0.31,0.318,0.372,35.0,6.0,41.1,98.995997212,93.691033374,23.3,45.1,2024
"Sosa, Edmundo",624641,2024,274,24.1,4.7,0.318,0.305,0.369,28.5,8.6,41.4,100.484249348,94.380628306,31.4,56.8,2024
"Wells, Austin",669224,2024,414,21.0,11.4,0.315,0.339,0.38,34.5,9.1,38.9,99.723567259,94.070969368,27.3,49.3,2024
"Vargas, Miguel",678246,2024,237,24.1,10.5,0.233,0.26,0.278,28.9,4.6,26.3,96.03557,92.025289013,21.6,44.6,2024
"Bailey, Patrick",672275,2024,448,22.3,8.7,0.281,0.319,0.376,37.9,5.5,43.0,100.739347483,94.770639073,23.4,48.1,2024
"Fraley, Jake",641584,2024,382,18.3,6.8,0.314,0.285,0.313,34.6,3.2,24.7,95.677326241,91.891008399,21.3,57.9,2024
"Pauley, Graham",688363,2024,32,46.9,0.0,0.183,0.213,0.4,47.1,5.9,52.9,98.919044444,93.780670588,27.8,51.4,2024
"Vilade, Ryan",668723,2024,49,24.5,4.1,0.2,0.246,0.307,25.7,5.7,37.1,98.862848235,93.483419118,24.0,55.3,2024
"Gallo, Joey",608336,2024,260,39.2,12.3,0.276,0.285,0.404,32.8,13.1,43.4,100.325545574,94.605556281,39.6,45.3,2024
"Torres, Gleyber",650402,2024,665,20.5,9.8,0.313,0.307,0.341,38.2,6.3,35.4,98.295655921,93.36890443,22.9,45.7,2024
"Edman, Tommy",669242,2024,153,19.6,7.2,0.307,0.266,0.292,31.5,3.6,35.1,96.992259821,92.61181955,24.0,46.2,2024
"Clement, Ernie",676391,2024,452,9.1,2.4,0.297,0.282,0.298,34.3,3.8,24.9,95.659056327,91.830379974,14.4,57.0,2024
"Frazier, Adam",624428,2024,294,20.1,7.5,0.261,0.286,0.311,37.9,2.9,22.8,95.005808416,91.560763134,18.8,47.0,2024
"Stubbs, Garrett",596117,2024,187,26.7,9.1,0.258,0.246,0.27,40.9,0.0,9.6,90.095995,89.651776916,24.9,49.6,2024
"Fermín, José",665877,2024,79,13.9,8.9,0.207,0.246,0.232,15.0,0.0,25.0,95.313344,91.718649492,10.7,40.4,2024
"Castellanos, Nick",592206,2024,659,21.1,6.2,0.321,0.333,0.395,39.0,8.1,38.2,99.266703034,93.738511581,30.1,58.0,2024
"Baker, Luken",663609,2024,49,22.4,14.3,0.294,0.288,0.299,32.3,6.5,58.1,100.841165,95.228791935,33.0,45.3,2024
"Adell, Jo",666176,2024,451,27.9,7.8,0.296,0.312,0.397,30.5,11.7,44.7,102.6788005,95.748719749,29.8,49.7,2024
"Alonso, Pete",624413,2024,695,24.7,10.1,0.34,0.343,0.414,30.5,13.2,46.4,102.785114727,95.699086105,24.7,42.9,2024
"Blackmon, Charlie",453568,2024,499,17.2,8.6,0.323,0.306,0.328,34.1,5.2,27.2,96.083583591,92.106050111,19.2,48.0,2024
"Guillorme, Luis",641645,2024,187,19.3,12.3,0.263,0.279,0.284,32.8,2.3,21.1,94.424899375,91.273931654,18.9,42.3,2024
"Casas, Triston",671213,2024,243,31.7,12.3,0.342,0.33,0.446,35.6,13.3,45.2,101.435410588,95.112485926,32.2,44.5,2024
"Kennedy, Buddy",671083,2024,26,26.9,15.4,0.301,0.398,0.507,60.0,13.3,53.3,98.66279125,93.740957333,19.2,39.4,2024
"Massey, Michael",686681,2024,356,15.7,4.2,0.317,0.309,0.347,34.4,7.1,36.9,98.396031151,93.36810777,17.9,52.0,2024
"Wade Jr., LaMonte",664774,2024,401,22.4,15.5,0.337,0.354,0.401,39.6,9.4,44.1,101.164898115,95.074393169,24.2,40.9,2024
"Perez, Salvador",521692,2024,652,19.8,6.7,0.335,0.36,0.427,39.4,12.2,44.8,101.856275647,95.341857371,27.8,57.8,2024
"Moncada, Yoán",660162,2024,45,24.4,11.1,0.333,0.314,0.368,37.9,0.0,34.5,98.109468667,93.507849655,23.9,45.8,2024
"Loperfido, Joey",694388,2024,262,36.3,5.0,0.268,0.254,0.365,40.7,4.0,34.7,97.968544189,93.030415608,35.4,52.4,2024
"Vosler, Jason",613564,2024,30,30.0,6.7,0.229,0.301,0.403,42.1,15.8,42.1,98.703699,94.544055263,27.4,51.7,2024
"Chaparro, Andrés",665953,2024,132,18.2,5.3,0.301,0.301,0.33,27.8,6.2,33.0,98.318885102,93.216540722,24.8,53.7,2024
"Walker, Christian",572233,2024,552,24.1,10.0,0.343,0.351,0.424,35.0,13.3,48.0,103.127969548,96.011102521,25.6,48.0,2024
"Urías, Luis",649966,2024,109,31.2,8.3,0.309,0.318,0.402,43.3,11.7,35.0,99.362572667,93.8120925,23.1,46.9,2024
"Martini, Nick",605361,2024,163,23.3,5.5,0.279,0.276,0.322,32.4,7.2,34.2,98.233857857,93.416418378,24.8,49.6,2024
"Kiner-Falefa, Isiah",643396,2024,496,15.7,3.2,0.299,0.283,0.312,31.6,2.3,29.7,96.695719581,92.34866123,14.8,46.1,2024
"Ramos, Heliot",671218,2024,518,26.1,7.1,0.339,0.338,0.434,34.3,14.5,47.5,102.620742924,95.895956716,28.7,50.3,2024
"Candelario, Jeimer",600869,2024,463,24.6,5.8,0.304,0.28,0.34,33.9,8.2,34.5,97.855535823,92.968221397,29.1,51.7,2024
"Turner, Trea",607208,2024,539,18.2,5.0,0.349,0.318,0.364,30.9,6.9,40.7,99.706063382,94.073107543,26.1,53.7,2024
"Crawford, Brandon",543063,2024,80,32.5,10.0,0.248,0.275,0.351,37.8,6.7,33.3,98.650605652,93.537666,35.8,51.4,2024
"Friedl Jr., TJ",670770,2024,341,15.2,7.6,0.305,0.292,0.291,29.9,3.2,31.5,96.990036,92.527458326,17.9,43.4,2024
"Kirk, Alejandro",672386,2024,386,13.2,9.1,0.297,0.324,0.335,34.6,6.7,40.9,99.802023893,94.269440505,15.7,46.6,2024
"Rojas, Josh",668942,2024,476,22.7,9.7,0.286,0.293,0.333,35.6,5.7,38.2,97.946263631,93.225198599,24.4,45.6,2024
"Peterson, Jace",607054,2024,26,23.1,11.5,0.113,0.246,0.254,17.6,0.0,23.5,92.678426667,90.741807059,31.3,47.1,2024
"Narváez, Omar",553882,2024,69,17.4,4.3,0.171,0.2,0.218,27.8,0.0,22.2,95.079605769,91.719535686,16.5,51.7,2024
"Schwarber, Kyle",656941,2024,692,28.5,15.3,0.366,0.38,0.489,31.8,15.6,55.5,105.154527813,97.529843438,32.0,39.9,2024
"Knizner, Andrew",668800,2024,93,23.7,1.1,0.174,0.248,0.314,33.3,4.3,34.8,98.242582,93.279161304,27.3,55.0,2024
"Wisdom, Patrick",621550,2024,174,33.9,5.7,0.271,0.288,0.402,23.8,15.8,48.5,102.1496362,95.721041717,31.4,49.1,2024
"Taveras, Leody",665750,2024,529,21.2,7.9,0.282,0.295,0.34,31.5,5.9,35.5,99.173170874,93.650113205,26.2,48.8,2024
"Bouchard, Sean",656248,2024,108,30.6,11.1,0.266,0.258,0.299,29.5,4.9,34.4,97.978837667,93.245498,33.7,43.4,2024
"Wood, James",695578,2024,336,28.9,11.6,0.342,0.351,0.456,31.3,10.6,52.0,104.677013333,97.028448782,29.6,38.2,2024
"Gurriel Jr., Yuli",493329,2024,65,23.1,13.8,0.289,0.316,0.35,34.1,2.4,53.7,101.775798095,95.580734878,22.3,43.1,2024
"Remillard, Zach",621545,2024,39,25.6,12.8,0.305,0.302,0.351,25.0,4.2,29.2,96.748755455,92.684641905,19.3,37.7,2024
