"last_name, first_name",player_id,year,pa,k_percent,bb_percent,woba,xwoba,xwobacon,sweet_spot_percent,barrel_batted_rate,hard_hit_percent,avg_best_speed,avg_hyper_speed,whiff_percent,swing_percent,season
"Votto, Joey",458015,2017,707,11.7,19.0,0.428,0.416,0.417,40.5,9.1,32.8,97.453070166,92.834896258,15.4,41.9,2017
"Hays, Austin",669720,2017,63,25.4,3.2,0.237,0.241,0.307,24.4,2.2,28.9,96.714370435,92.493554444,37.0,53.1,2017
"Marte, Jefry",527043,2017,145,23.4,9.0,0.258,0.27,0.29,27.7,4.3,27.7,96.087951915,92.047412766,29.0,43.8,2017
"Davis, Khris",501981,2017,652,29.9,11.2,0.361,0.387,0.522,37.6,17.7,52.4,103.405577302,96.415094577,33.7,47.2,2017
"Ruiz, Rio",547004,2017,173,23.7,11.0,0.261,0.3,0.343,27.7,6.3,35.7,98.46531125,93.42548875,27.2,49.0,2017
"Odor, Rougned",596059,2017,651,24.9,4.9,0.272,0.289,0.362,27.2,6.0,36.6,99.639037783,93.931314864,26.1,52.9,2017
"Stassi, Brock",595426,2017,90,24.4,13.3,0.259,0.277,0.297,33.9,5.4,25.0,96.097948571,92.05401,16.4,42.1,2017
"Gosselin, Phil",594838,2017,50,24.0,4.0,0.165,0.179,0.21,13.9,0.0,16.7,92.607806111,90.494483143,23.8,46.4,2017
"Cespedes, Yoenis",493316,2017,321,19.0,8.1,0.369,0.356,0.416,29.7,11.2,44.6,101.856377328,95.288512381,21.0,48.9,2017
"Ramírez, José",608070,2017,645,10.7,8.1,0.396,0.36,0.376,35.5,5.0,34.7,98.290089264,93.223881996,13.6,43.3,2017
"Carter, Chris",474892,2017,208,36.5,9.6,0.284,0.3,0.429,31.8,11.8,38.5,100.904042182,94.623947982,40.5,47.8,2017
"Altuve, Jose",514888,2017,662,12.7,8.8,0.405,0.36,0.378,34.8,6.7,28.1,96.843290843,92.421645422,16.8,47.8,2017
"Lugo, Seth",607625,2017,34,29.4,0.0,0.183,0.155,0.237,12.5,4.2,20.8,96.844913333,92.750827059,33.9,58.4,2017
"McCann, James",543510,2017,391,22.8,6.6,0.316,0.34,0.406,40.4,7.9,34.1,98.142249549,93.106053245,24.0,50.3,2017
"Romine, Andrew",461865,2017,348,19.3,6.3,0.274,0.292,0.329,33.7,1.6,26.7,94.959957619,91.572560876,23.5,53.4,2017
"Márquez, Germán",608566,2017,53,34.0,0.0,0.172,0.126,0.21,11.4,0.0,20.0,93.196896429,91.151023704,30.8,62.2,2017
"Díaz, Aledmys",649557,2017,301,14.0,4.3,0.291,0.274,0.301,29.7,2.8,24.2,95.847411261,91.961160336,22.1,52.9,2017
"Cecchini, Gavin",608325,2017,82,23.2,4.9,0.23,0.224,0.264,27.6,1.7,17.2,91.536413793,90.283352586,22.8,53.7,2017
"Castellanos, Nick",592206,2017,665,21.4,6.2,0.341,0.373,0.454,42.8,10.7,42.0,99.656003697,94.03061645,26.8,51.2,2017
"Hicks, John",543308,2017,190,26.8,6.8,0.328,0.325,0.412,35.0,8.9,32.5,99.084047705,93.542703443,34.0,58.3,2017
"Hill, Rich",448179,2017,49,36.7,0.0,0.129,0.143,0.2,27.6,0.0,6.9,88.15243,89.195599091,40.0,57.7,2017
"Machado, Dixon",553988,2017,181,17.7,5.5,0.273,0.273,0.303,26.1,2.2,27.5,95.089636912,91.594033037,21.4,40.8,2017
"Alonso, Yonder",475174,2017,521,22.6,13.1,0.366,0.362,0.427,35.7,9.9,41.1,100.057401916,94.206907808,26.1,47.2,2017
"Kepler, Max",596146,2017,568,20.1,8.3,0.315,0.302,0.338,31.9,4.0,36.7,100.408781206,94.244412821,22.5,43.3,2017
"Janish, Paul",457926,2017,28,21.4,3.6,0.091,0.166,0.191,19.0,0.0,14.3,89.878668,89.951143684,20.3,51.8,2017
"Happ, Ian",664023,2017,413,31.2,9.4,0.349,0.336,0.461,37.3,13.3,39.4,100.869918908,94.473996303,34.3,49.4,2017
"Kim, Hyun Soo",547957,2017,238,19.3,9.2,0.268,0.318,0.354,35.7,3.6,36.3,98.264760602,93.365677108,18.7,42.3,2017
"Norris, Derek",519083,2017,198,24.2,6.1,0.271,0.296,0.357,40.0,5.2,34.1,97.641856176,92.866548741,27.0,49.4,2017
"Lackey, John",407793,2017,61,37.7,4.9,0.153,0.157,0.224,22.9,0.0,28.6,95.888952,91.956455667,36.2,47.1,2017
"Miller, Brad",543543,2017,407,27.0,15.5,0.294,0.318,0.371,26.7,6.0,38.4,100.529387652,94.46728786,31.3,45.8,2017
"Dyson, Jarrod",502481,2017,390,14.1,7.2,0.296,0.295,0.3,30.3,1.7,18.5,93.067659568,90.843594729,14.2,44.4,2017
"Sardinas, Luis",596143,2017,53,20.8,7.5,0.185,0.222,0.237,36.8,0.0,7.9,90.853373684,89.579237105,24.4,50.3,2017
"Robles, Victor",645302,2017,27,22.2,0.0,0.324,0.248,0.28,21.1,5.3,26.3,98.107443333,93.884004118,32.0,49.0,2017
"Merrifield, Whit",593160,2017,630,14.0,4.6,0.332,0.327,0.359,36.5,5.1,29.6,96.915633226,92.563743185,17.5,50.8,2017
"Nola, Aaron",605400,2017,54,46.3,7.4,0.121,0.122,0.156,4.0,0.0,8.0,87.477975833,89.006371739,32.9,34.9,2017
"Worley, Vance",474699,2017,27,29.6,0.0,0.159,0.154,0.242,15.8,0.0,15.8,92.283751429,90.733480714,26.7,60.8,2017
"Flaherty, Ryan",475247,2017,43,23.3,9.3,0.253,0.244,0.25,28.6,0.0,21.4,95.881488571,91.959982857,26.4,43.4,2017
"Perdomo, Luis",606131,2017,53,37.7,1.9,0.173,0.163,0.273,21.9,0.0,15.6,91.615672308,90.9995348,31.5,56.3,2017
"Rosario, Amed",642708,2017,170,28.8,1.8,0.282,0.239,0.32,36.2,2.6,25.0,95.885952241,91.945110603,35.7,55.5,2017
"Robertson, Daniel",543706,2017,88,3.4,8.0,0.269,0.275,0.253,19.2,0.0,19.2,94.218871579,91.147603684,4.7,40.3,2017
"Gutierrez, Franklin",429711,2017,63,25.4,11.1,0.292,0.322,0.387,17.5,5.0,43.6,100.402486,94.399695897,33.3,44.8,2017
"Fisher, Derek",605233,2017,166,32.5,10.2,0.291,0.303,0.402,30.4,5.4,39.1,100.565231778,94.353249333,31.7,39.7,2017
"Trout, Mike",545361,2017,507,17.8,18.5,0.437,0.425,0.472,36.4,13.3,39.9,102.005181076,95.046112595,18.2,37.7,2017
"Jay, Jon",445055,2017,433,18.5,8.5,0.33,0.32,0.347,40.1,0.7,22.7,94.543936327,91.286275358,20.6,51.8,2017
"Vázquez, Christian",543877,2017,345,18.6,4.9,0.318,0.287,0.327,34.5,2.7,22.2,95.134478846,91.584368577,17.7,44.4,2017
"Rasmus, Colby",458675,2017,129,34.9,5.4,0.365,0.351,0.539,41.6,15.6,44.2,100.926221842,94.878046133,38.5,54.8,2017
"Wong, Kolten",543939,2017,411,14.6,10.0,0.336,0.316,0.326,32.9,3.0,28.9,96.783474577,92.398646972,19.7,46.3,2017
"Aviles, Mike",449107,2017,97,15.5,6.2,0.256,0.257,0.273,25.7,0.0,14.9,93.02829,90.63329338,13.8,47.4,2017
"Martinez, J.D.",502110,2017,489,26.2,10.8,0.43,0.432,0.575,37.7,19.5,49.3,103.374047255,96.173140588,31.2,51.4,2017
"Utley, Chase",400284,2017,353,16.1,9.1,0.316,0.321,0.332,36.9,4.3,28.5,96.307610079,92.209325697,14.1,38.3,2017
"Arrieta, Jake",453562,2017,64,50.0,1.6,0.153,0.136,0.267,29.0,3.2,16.1,91.953178,90.385012759,43.6,38.4,2017
"Álvarez, Pedro",476883,2017,34,29.4,5.9,0.342,0.316,0.425,27.3,9.1,59.1,106.336611818,98.193642727,39.7,53.1,2017
"Hernández, Enrique",571771,2017,342,23.4,12.0,0.31,0.302,0.343,30.8,7.2,36.5,98.707140183,93.524279124,25.4,47.0,2017
"Seager, Kyle",572122,2017,650,16.9,8.9,0.326,0.344,0.38,35.2,8.6,33.9,98.087707991,93.113487131,20.9,42.9,2017
"Revere, Ben",519184,2017,308,8.1,4.9,0.284,0.307,0.314,36.9,0.4,13.1,92.237442985,90.254257865,9.3,43.9,2017
"Reddick, Josh",502210,2017,533,13.5,8.1,0.357,0.34,0.363,38.3,3.8,31.6,97.653595,92.85719691,15.7,44.1,2017
"Morrison, Logan",489149,2017,601,24.8,13.5,0.363,0.368,0.448,39.6,12.8,42.3,100.762449945,94.491850929,28.8,46.0,2017
"Santana, Danny",542454,2017,178,23.0,4.5,0.254,0.269,0.332,27.3,4.7,32.3,97.476557,92.851248403,27.6,56.2,2017
"Bandy, Jett",542908,2017,188,27.1,8.0,0.28,0.276,0.327,39.8,4.2,23.3,94.941571034,91.471415086,26.3,51.4,2017
"Gregorius, Didi",544369,2017,569,12.3,4.4,0.335,0.294,0.315,35.5,3.6,20.9,94.283550726,91.231041517,21.8,58.4,2017
"Hernández, Marco",593523,2017,60,25.0,1.7,0.275,0.279,0.359,37.2,0.0,25.6,93.839869048,91.310506667,30.0,55.6,2017
"Tomlinson, Kelby",605509,2017,222,20.7,10.4,0.286,0.27,0.295,35.3,0.7,15.7,93.102019306,90.666397483,17.4,45.0,2017
"Heisey, Chris",502317,2017,79,27.8,6.3,0.213,0.251,0.318,28.8,5.8,24.5,94.62704,91.59073375,28.0,48.2,2017
"Holt, Brock",571788,2017,164,20.7,11.6,0.256,0.253,0.242,23.1,0.0,15.0,92.605981509,90.45425,15.1,37.8,2017
"Gallagher, Cam",595956,2017,27,14.8,11.1,0.326,0.275,0.267,20.0,0.0,20.0,92.0542,90.6189135,20.0,43.0,2017
"Travis, Devon",581527,2017,197,19.3,3.6,0.308,0.335,0.399,43.3,6.7,34.0,98.246867467,93.219144631,18.9,47.4,2017
"Beckham, Tim",542921,2017,575,29.0,6.3,0.334,0.327,0.436,34.8,9.5,40.7,100.076084365,94.14195338,30.9,50.6,2017
"Gomes, Yan",543228,2017,383,25.8,8.1,0.307,0.286,0.337,29.4,5.7,32.7,97.784603802,92.912551736,27.3,52.5,2017
"Bregman, Alex",608324,2017,626,15.5,8.8,0.351,0.338,0.362,34.5,4.7,34.3,97.79176444,92.980252289,16.5,44.7,2017
"Eibner, Brett",518649,2017,36,47.2,5.6,0.266,0.337,0.645,43.8,18.8,46.7,102.47562,95.837529333,47.1,47.6,2017
"León, Sandy",506702,2017,301,24.6,8.3,0.279,0.258,0.299,33.8,2.5,24.9,94.878885758,91.545857005,21.3,45.4,2017
"Bonifacio, Jorge",593528,2017,422,28.0,8.3,0.323,0.331,0.428,37.5,9.0,39.6,99.856268271,94.054586679,30.8,52.6,2017
"Gyorko, Jedd",576397,2017,481,21.8,9.8,0.344,0.32,0.369,32.3,7.9,31.5,97.162745247,92.585832438,25.5,48.0,2017
"Navarro, Efren",519068,2017,69,30.4,11.6,0.299,0.314,0.412,42.5,10.0,55.0,101.098305,95.40612975,24.3,45.8,2017
"Solarte, Yangervis",500208,2017,512,11.9,7.2,0.311,0.295,0.302,31.8,3.9,27.6,96.683606453,92.370714926,16.0,51.5,2017
"Descalso, Daniel",518614,2017,398,22.4,12.1,0.318,0.31,0.339,37.7,5.1,29.2,97.48242875,92.818715586,23.6,40.6,2017
"Van Slyke, Scott",475100,2017,48,31.3,14.6,0.236,0.304,0.39,38.5,15.4,42.3,99.303871538,93.756560385,23.7,38.0,2017
"Cowart, Kaleb",592230,2017,117,23.9,8.5,0.301,0.307,0.36,34.2,5.3,30.3,97.666688649,92.958405342,30.2,47.9,2017
"Villar, Jonathan",542340,2017,436,30.3,6.9,0.287,0.266,0.352,26.6,5.5,34.2,99.655824885,93.866446374,30.3,48.6,2017
"Feldman, Scott",444857,2017,38,42.1,0.0,0.026,0.108,0.21,22.7,0.0,0.0,86.337363333,88.320700588,31.0,69.6,2017
"Almonte, Abraham",501659,2017,195,23.6,10.3,0.298,0.309,0.358,31.3,6.3,36.7,99.025639844,93.630548504,26.6,47.5,2017
"Severino, Pedro",600474,2017,31,32.3,6.5,0.181,0.16,0.216,26.3,0.0,10.5,92.904057,90.82526,35.7,53.3,2017
"Rosales, Adam",489267,2017,312,32.1,3.5,0.261,0.227,0.312,29.4,3.0,33.2,97.91261117,93.048648032,35.6,48.0,2017
"Bostick, Christopher",607471,2017,32,28.1,12.5,0.351,0.316,0.368,38.9,5.6,22.2,96.495521111,92.369695556,26.0,48.0,2017
"Reynolds, Matt",608703,2017,130,28.5,10.8,0.282,0.267,0.312,20.8,2.6,32.5,97.639642368,92.8869512,28.4,40.2,2017
"Broxton, Keon",542979,2017,463,37.8,8.6,0.308,0.309,0.462,39.0,11.6,34.9,98.839151949,93.46061322,41.0,46.1,2017
"Crawford, J.P.",641487,2017,87,25.3,18.4,0.303,0.291,0.29,34.7,0.0,22.4,93.775198,91.468226531,21.6,41.0,2017
"Ross, Joe",605452,2017,37,43.2,2.7,0.196,0.149,0.271,20.0,0.0,33.3,97.5338525,93.123540667,38.7,50.7,2017
"Nova, Iván",467100,2017,60,51.7,0.0,0.017,0.046,0.124,10.3,0.0,7.1,90.054556667,89.582187222,40.5,62.7,2017
"Powell, Boog",621471,2017,135,22.2,11.1,0.331,0.278,0.302,30.0,2.2,18.9,94.151805455,91.13385046,21.7,39.0,2017
"Featherston, Taylor",605227,2017,47,31.9,10.6,0.274,0.305,0.39,26.9,7.7,50.0,99.777936923,94.26919,32.2,41.0,2017
"Nicholas, Brett",592592,2017,65,20.0,3.1,0.279,0.273,0.327,38.0,0.0,28.0,96.7605552,92.3807966,24.4,60.0,2017
"Refsnyder, Rob",608701,2017,98,17.3,8.2,0.209,0.276,0.295,22.5,4.2,32.9,98.017275143,93.011422,22.3,41.8,2017
"Narváez, Omar",553882,2017,295,15.3,12.9,0.321,0.309,0.305,37.4,0.0,18.6,93.086882941,90.63733299,14.8,43.5,2017
"Duvall, Adam",594807,2017,647,26.3,6.0,0.327,0.301,0.377,34.6,8.9,32.6,97.653855915,92.849745129,26.0,48.1,2017
"Freeman, Freddie",518692,2017,514,18.5,12.6,0.407,0.406,0.469,40.1,13.3,42.7,99.772299825,94.186366667,24.9,52.9,2017
"Gosewisch, Tuffy",488912,2017,31,45.2,3.2,0.084,0.123,0.205,6.3,0.0,12.5,93.470047143,91.055707143,33.3,54.8,2017
"Candelario, Jeimer",600869,2017,142,21.1,9.2,0.342,0.314,0.352,37.1,4.1,33.0,97.860786531,92.981857732,28.6,45.0,2017
"Heredia, Guillermo",628338,2017,426,15.0,6.3,0.288,0.281,0.29,29.0,1.5,22.8,94.971133141,91.564729167,15.2,44.8,2017
"Maldonado, Martín",455117,2017,471,25.3,3.2,0.279,0.275,0.336,26.3,5.6,31.3,98.03510106,93.034565828,26.7,49.6,2017
"Austin, Tyler",592122,2017,46,37.0,8.7,0.295,0.344,0.523,44.0,16.0,32.0,100.540694615,94.5211612,37.2,45.0,2017
"Span, Denard",452655,2017,542,12.7,7.4,0.325,0.327,0.343,34.2,3.3,25.1,95.627568152,91.838526588,11.8,44.1,2017
"Calixte, Orlando",593525,2017,55,29.1,5.5,0.159,0.224,0.288,30.6,2.8,19.4,96.309036471,92.154518235,31.6,51.0,2017
"Kuhl, Chad",641771,2017,52,30.8,1.9,0.118,0.147,0.207,20.0,0.0,14.3,92.652646,90.71806,26.0,51.1,2017
"DeShields, Delino",592261,2017,440,24.8,10.0,0.315,0.275,0.315,28.2,2.8,21.9,94.733943651,91.512521873,23.0,40.2,2017
"Plouffe, Trevor",461858,2017,313,28.1,8.9,0.258,0.285,0.357,30.6,4.1,38.5,99.513207653,93.788042513,24.7,44.9,2017
"Peraza, José",606299,2017,518,13.5,3.9,0.273,0.301,0.327,32.5,1.7,20.0,93.326775951,90.934503707,15.3,51.7,2017
"Voit III, Luke",572228,2017,124,25.0,5.6,0.316,0.333,0.413,34.9,9.6,43.4,101.502179048,95.060202169,28.5,51.9,2017
"Blach, Ty",621389,2017,53,39.6,7.5,0.273,0.281,0.484,35.7,3.6,26.9,97.117490909,92.994752381,31.6,44.0,2017
"Moss, Brandon",461235,2017,401,31.9,9.2,0.301,0.343,0.474,36.4,14.8,41.9,101.568370932,94.88060572,35.6,48.3,2017
"Arenado, Nolan",571448,2017,679,15.6,9.1,0.395,0.366,0.406,37.5,8.5,37.9,99.061597036,93.71612097,23.3,48.2,2017
"Gsellman, Robert",607229,2017,44,31.8,13.6,0.208,0.233,0.262,16.7,0.0,21.7,96.081478889,92.516952941,7.4,31.2,2017
"Asuaje, Carlos",641319,2017,343,22.2,8.2,0.307,0.28,0.318,36.7,1.7,18.8,93.886794737,90.951975132,20.2,46.3,2017
"Stephenson, Robert",596112,2017,25,60.0,0.0,0.038,0.072,0.227,20.0,0.0,20.0,92.231505,91.146574286,46.9,59.8,2017
"Torreyes, Ronald",591720,2017,336,12.8,3.3,0.297,0.252,0.272,27.0,0.7,13.2,91.6725875,90.145909816,16.0,59.3,2017
"Sánchez, Yolmer",570560,2017,534,20.8,6.6,0.313,0.285,0.329,32.6,3.4,24.6,95.607226845,91.820362219,23.6,50.3,2017
"Almora Jr., Albert",546991,2017,323,16.4,5.9,0.334,0.308,0.347,32.7,4.0,32.3,98.24731124,93.143433512,24.9,52.0,2017
"Bell, Josh",605137,2017,620,18.9,10.6,0.338,0.333,0.371,28.9,6.4,34.3,98.967820926,93.519439768,23.5,43.6,2017
"Story, Trevor",596115,2017,555,34.4,8.8,0.323,0.299,0.422,37.1,10.5,38.3,99.957246387,94.168023722,31.5,48.2,2017
"Garneau, Dustin",572863,2017,126,28.6,9.5,0.26,0.261,0.312,37.7,2.6,21.1,94.596574211,91.5085568,30.4,52.9,2017
"DeJong, Paul",657557,2017,443,28.0,4.7,0.359,0.335,0.45,42.2,9.2,40.1,99.681561119,93.897389193,27.9,51.6,2017
"Luplow, Jordan",656669,2017,87,25.3,6.9,0.284,0.285,0.337,36.8,5.3,29.8,96.209223929,92.145165179,27.2,48.2,2017
"Toles, Andrew",592808,2017,102,15.7,4.9,0.329,0.336,0.377,33.8,7.5,30.4,97.237169487,92.678566364,18.1,52.1,2017
"Báez, Javier",595879,2017,508,28.3,5.9,0.326,0.291,0.4,28.2,8.4,36.0,99.492966111,93.765627399,36.7,56.5,2017
"Zobrist, Ben",450314,2017,496,14.3,10.9,0.302,0.324,0.333,29.0,4.6,32.2,97.029348033,92.52659918,13.9,39.7,2017
"Freese, David",501896,2017,503,23.1,11.5,0.326,0.341,0.389,31.2,6.4,42.9,100.616931154,94.565123301,23.2,43.4,2017
"Grandal, Yasmani",518735,2017,482,27.0,8.3,0.325,0.283,0.348,34.3,7.4,38.8,98.689169806,93.43683629,27.8,46.8,2017
"González, Erik",570481,2017,115,32.2,2.6,0.291,0.302,0.439,37.3,9.3,41.3,100.94541973,94.564107808,35.5,55.0,2017
"Ray, Robbie",592662,2017,61,37.7,4.9,0.253,0.193,0.306,25.7,0.0,14.7,93.328589231,90.926028462,40.5,54.0,2017
"Franklin, Nick",545338,2017,119,18.5,8.4,0.25,0.313,0.334,39.3,2.4,31.0,96.036854048,92.143537349,23.1,41.8,2017
"González, Carlos",471865,2017,534,22.3,10.5,0.327,0.303,0.343,28.9,5.9,37.0,100.346325,94.176876433,32.0,50.0,2017
"Santander, Anthony",623993,2017,31,25.8,0.0,0.261,0.245,0.331,26.1,0.0,34.8,98.604015,93.67536913,32.4,61.7,2017
"Holliday, Matt",407812,2017,427,26.7,10.8,0.32,0.333,0.409,31.4,10.2,44.3,102.453641742,95.397737235,28.9,44.4,2017
"Lucroy, Jonathan",518960,2017,481,10.6,9.6,0.311,0.308,0.3,31.6,2.4,24.3,95.169879305,91.620890775,10.8,41.8,2017
"Rosario, Eddie",592696,2017,589,18.0,5.9,0.349,0.332,0.383,32.4,7.4,31.8,97.412271591,92.783380568,24.4,55.4,2017
"Rivera, T.J.",608061,2017,231,13.9,3.9,0.326,0.296,0.316,37.3,2.2,24.9,94.695233587,91.385738261,20.7,52.7,2017
"Gonzalez, Gio",461829,2017,75,38.7,5.3,0.115,0.136,0.183,21.4,0.0,2.4,83.391695294,88.439988788,46.0,56.7,2017
"Blash, Jabari",518466,2017,195,33.8,14.4,0.303,0.344,0.47,39.4,10.1,37.8,100.343241633,94.240403608,40.6,44.8,2017
"Inciarte, Ender",542255,2017,718,13.1,6.8,0.328,0.292,0.308,34.3,0.5,13.1,92.299376691,90.267135109,14.7,53.1,2017
"Dickey, R.A.",285079,2017,68,17.6,0.0,0.129,0.139,0.172,19.6,0.0,0.0,83.338039167,88.11769125,14.8,74.3,2017
"Conley, Adam",543045,2017,32,43.8,6.3,0.154,0.163,0.298,12.5,0.0,6.7,89.503372,89.588294444,35.0,45.1,2017
"Trumbo, Mark",444432,2017,603,24.7,7.0,0.295,0.3,0.369,26.5,7.1,38.5,101.885594829,94.981976406,29.9,49.6,2017
"Kozma, Pete",518902,2017,51,39.2,5.9,0.18,0.178,0.214,26.9,0.0,7.7,86.700952308,89.3295304,26.3,46.3,2017
"Middlebrooks, Will",519025,2017,39,35.9,2.6,0.25,0.291,0.444,33.3,12.5,58.3,105.483841667,97.92523625,39.1,50.0,2017
"Wheeler, Zack",554430,2017,29,41.4,3.4,0.1,0.149,0.245,25.0,0.0,25.0,94.661258333,91.755629167,20.0,49.5,2017
"Foltynewicz, Mike",592314,2017,49,55.1,0.0,0.042,0.085,0.263,27.3,0.0,4.5,85.702834286,88.685254615,46.5,60.0,2017
"Gillaspie, Conor",543216,2017,87,11.5,5.7,0.221,0.25,0.247,31.0,2.8,21.4,94.569863714,91.355092754,18.5,47.6,2017
"Devers, Rafael",646240,2017,240,23.8,7.5,0.344,0.299,0.367,26.1,8.5,44.2,102.245994938,95.419676914,26.4,51.0,2017
"Garza, Matt",490063,2017,37,35.1,0.0,0.093,0.109,0.148,8.7,0.0,8.7,87.867735,89.2157435,28.8,41.5,2017
"Pivetta, Nick",601713,2017,48,43.8,0.0,0.06,0.096,0.184,18.5,0.0,11.1,90.643840909,90.33472,40.2,53.8,2017
"Frazier, Clint",640449,2017,142,30.3,4.9,0.298,0.293,0.4,38.0,12.0,40.2,101.187415435,94.764534891,29.2,49.0,2017
"Hernández, Gorkys",491676,2017,348,21.0,8.9,0.288,0.286,0.321,31.1,1.7,26.1,96.191541207,92.126478095,25.6,47.7,2017
"Travis, Sam",607752,2017,83,27.7,7.2,0.296,0.283,0.352,35.8,0.0,37.7,97.873482222,93.071152642,29.8,38.5,2017
"Anderson, Tyler",542881,2017,33,51.5,3.0,0.058,0.091,0.225,6.7,0.0,6.7,88.44421,90.24084,44.1,53.5,2017
"Bonifácio, Emilio",466988,2017,44,20.5,2.3,0.153,0.215,0.267,26.5,0.0,17.6,93.713831429,91.000238571,18.5,50.9,2017
"Gardner, Brett",458731,2017,682,17.9,10.6,0.336,0.333,0.36,34.4,3.8,31.0,96.828625447,92.422865617,15.5,36.3,2017
"Moncada, Yoán",660162,2017,231,32.0,12.6,0.327,0.314,0.403,33.6,9.6,35.2,98.922715714,93.64392136,31.7,42.9,2017
"Pedroia, Dustin",456030,2017,463,10.4,10.6,0.331,0.323,0.317,33.2,1.1,21.1,94.28011,91.156428524,11.1,41.5,2017
"Pinder, Chad",640461,2017,308,29.9,5.8,0.316,0.341,0.46,39.9,11.4,43.0,100.967972577,94.750996218,30.8,51.7,2017
"Herrera, Odúbel",546318,2017,563,22.4,5.5,0.329,0.308,0.376,35.1,6.2,32.3,99.127229949,93.580679418,26.6,53.3,2017
"Chacín, Jhoulys",468504,2017,61,18.0,0.0,0.208,0.15,0.189,20.0,0.0,14.3,93.059764762,90.74299881,33.0,60.2,2017
"Smith Jr., Dwight",596105,2017,29,34.5,3.4,0.376,0.245,0.335,23.5,0.0,35.3,98.953416667,93.885498235,28.3,43.4,2017
"Taylor, Michael A.",572191,2017,432,31.7,6.7,0.338,0.302,0.423,35.1,9.8,38.3,100.399172891,94.265515373,33.4,49.6,2017
"Arroyo, Bronson",276520,2017,29,34.5,0.0,0.135,0.21,0.341,36.8,0.0,0.0,89.65483375,89.315833333,26.2,50.0,2017
"Lind, Adam",452252,2017,301,15.6,9.3,0.363,0.37,0.415,32.7,8.4,45.0,100.776685676,94.76900509,18.0,45.1,2017
"Hundley, Nick",460026,2017,303,26.7,4.0,0.289,0.287,0.38,32.9,8.1,41.0,100.205753558,94.164947596,27.2,52.8,2017
"Werth, Jayson",150029,2017,289,23.9,12.1,0.311,0.329,0.384,33.2,8.2,40.7,99.99257989,94.104058462,21.9,38.6,2017
"Moncrief, Carlos",519037,2017,43,34.9,7.0,0.22,0.259,0.362,36.0,4.0,24.0,96.31715,92.3753808,37.2,49.7,2017
"Godley, Zack",643327,2017,53,49.1,3.8,0.071,0.089,0.163,4.0,0.0,8.0,88.4638575,90.111798667,33.3,42.9,2017
"Herrmann, Chris",543302,2017,256,26.2,11.3,0.272,0.306,0.365,30.0,7.5,37.3,99.517036835,93.926954904,28.4,43.5,2017
"Ervin, Phillip",640447,2017,64,23.4,6.3,0.328,0.28,0.328,36.4,6.8,18.2,93.721191364,91.038097442,23.0,41.3,2017
"Lagares, Juan",501571,2017,272,20.6,5.1,0.287,0.273,0.315,27.6,2.0,32.7,97.795031979,92.923219843,21.7,47.2,2017
"Rutledge, Josh",592710,2017,118,26.3,7.6,0.255,0.269,0.316,30.3,1.3,27.6,96.319679474,92.2005125,24.2,43.1,2017
"Beltrán, Carlos",136860,2017,509,20.0,6.5,0.283,0.284,0.325,29.4,4.6,31.0,97.251447204,92.65384752,19.8,47.9,2017
"Kipnis, Jason",543401,2017,373,19.0,7.5,0.3,0.306,0.343,37.9,4.8,31.6,96.562158667,92.281098889,21.1,46.2,2017
"Smith, Mallex",605480,2017,282,22.0,8.2,0.301,0.26,0.295,25.4,1.5,16.8,92.108726517,90.568599492,29.2,49.7,2017
"Freeland, Kyle",607536,2017,56,53.6,1.8,0.173,0.13,0.298,16.0,4.0,12.0,93.424759,91.223075263,40.0,51.2,2017
"Grossman, Robbie",543257,2017,456,17.3,14.7,0.329,0.35,0.361,37.1,2.9,26.8,96.341972933,92.192924348,17.4,38.5,2017
"Kelly, Carson",608348,2017,75,14.7,6.7,0.21,0.276,0.285,20.7,0.0,31.0,95.362518929,92.069364286,16.0,41.9,2017
"Calhoun, Kole",594777,2017,654,20.5,10.9,0.315,0.327,0.364,34.9,5.7,35.5,98.157786727,93.121755695,25.7,47.9,2017
"Piña, Manny",444489,2017,359,22.0,5.6,0.323,0.299,0.353,40.0,3.9,29.8,96.524705827,92.283349252,23.5,50.5,2017
"May, Jacob",594576,2017,42,40.5,7.1,0.114,0.155,0.179,4.8,0.0,9.5,87.774889,89.652088947,32.6,48.0,2017
"Barnhart, Tucker",571466,2017,423,16.1,9.9,0.317,0.314,0.341,36.1,2.3,25.6,95.67829106,91.856570432,19.0,47.9,2017
"Wood, Alex",622072,2017,58,50.0,3.4,0.074,0.09,0.161,14.8,0.0,11.5,93.200782222,90.600391111,26.3,36.0,2017
"Valaika, Pat",642162,2017,195,27.2,3.6,0.338,0.271,0.361,31.1,6.7,29.6,96.777794844,92.450641102,31.9,55.8,2017
"Piscotty, Stephen",572039,2017,401,21.7,13.0,0.313,0.34,0.379,35.8,6.6,34.9,97.653253333,92.847598805,24.7,47.1,2017
"Barreto, Franklin",620439,2017,76,43.4,6.6,0.259,0.237,0.382,34.2,5.3,39.5,99.315191579,93.804379211,34.0,48.7,2017
"Gentry, Craig",502226,2017,117,20.5,9.4,0.314,0.327,0.372,30.9,4.9,24.7,95.504807568,91.757378378,22.2,45.1,2017
"Decker, Jaff",543094,2017,62,27.4,12.9,0.272,0.299,0.345,38.9,0.0,27.8,96.319229375,92.160154375,30.7,38.7,2017
