"last_name, first_name",player_id,year,pa,k_percent,bb_percent,woba,xwoba,xwobacon,sweet_spot_percent,barrel_batted_rate,hard_hit_percent,avg_best_speed,avg_hyper_speed,whiff_percent,swing_percent,season
"Rooker Jr., Brent",667670,2021,213,32.9,7.0,0.301,0.341,0.468,37.8,12.6,48.7,102.936339333,95.956213445,33.4,47.8,2021
"Arcia, Orlando",606115,2021,89,21.3,7.9,0.245,0.25,0.283,27.0,3.2,38.1,98.2733375,93.279352698,26.8,52.7,2021
"Jeffers, Ryan",680777,2021,293,36.9,7.5,0.289,0.299,0.438,35.8,14.5,44.0,101.12803275,94.822462956,34.2,46.3,2021
"Hill, Rich",448179,2021,26,38.5,0.0,0.11,0.086,0.148,18.8,0.0,0.0,74.720766,88.0,40.0,66.3,2021
"Santana, Carlos",467793,2021,659,15.5,13.1,0.294,0.335,0.342,28.0,6.8,41.9,100.529242479,94.571698094,22.3,43.4,2021
"Hosmer, Eric",543333,2021,565,17.5,8.5,0.319,0.326,0.359,26.6,5.8,47.0,102.446751471,95.653349314,22.9,48.3,2021
"Webb, Logan",657277,2021,53,39.6,3.8,0.192,0.184,0.297,23.3,13.3,26.7,98.556786667,93.32833125,36.5,54.2,2021
"Thomas, Lane",657041,2021,264,23.9,14.0,0.328,0.322,0.365,31.7,7.3,45.7,100.617516173,94.834024691,21.1,40.0,2021
"Adames, Willy",642715,2021,555,28.1,10.3,0.349,0.325,0.413,35.1,11.4,44.7,100.71382731,94.667554152,32.6,48.9,2021
"Tapia, Raimel",606132,2021,533,13.1,7.5,0.305,0.273,0.279,19.9,2.1,31.5,96.953380048,92.476739258,14.7,51.2,2021
"Velazquez, Andrew",623205,2021,68,33.8,1.5,0.252,0.256,0.38,45.5,13.6,43.2,100.440828636,94.398785909,34.6,51.7,2021
"Celestino, Gilberto",665482,2021,62,22.6,4.8,0.201,0.241,0.286,35.6,6.7,31.1,97.080270435,92.690827778,23.1,46.0,2021
"Mayfield, Jack",608686,2021,290,23.4,5.9,0.284,0.25,0.291,28.7,6.4,26.7,96.060102857,92.067966564,24.7,52.9,2021
"Reyes, Victor",622682,2021,220,25.0,3.6,0.298,0.297,0.382,37.6,8.3,35.0,98.719452763,93.428455263,25.3,55.1,2021
"Stallings, Jacob",607732,2021,427,19.9,11.5,0.312,0.314,0.339,37.1,4.5,36.4,98.149676897,93.250874586,23.4,42.5,2021
"Marcano, Tucupita",672779,2021,50,18.0,12.0,0.231,0.287,0.291,20.0,0.0,31.4,95.802176111,92.017399429,16.9,41.0,2021
"Ruf, Darin",573131,2021,312,27.9,14.7,0.384,0.381,0.487,41.5,14.2,54.5,103.131388409,96.537492571,25.0,38.1,2021
"Butera, Drew",460077,2021,36,44.4,0.0,0.091,0.149,0.289,45.0,0.0,10.0,90.01091375,89.3978075,31.2,53.5,2021
"Bauers, Jake",641343,2021,315,24.8,9.5,0.257,0.297,0.35,36.3,5.4,37.7,98.990606238,93.653642836,26.9,47.5,2021
"Fortes, Nick",663743,2021,34,23.5,8.8,0.426,0.371,0.459,43.5,21.7,52.2,102.919208333,96.19779913,19.3,42.9,2021
"Rortvedt, Ben",666163,2021,98,29.6,6.1,0.227,0.267,0.346,25.8,6.5,29.0,97.38788,92.752256333,31.6,45.9,2021
"Schebler, Scott",594988,2021,34,50.0,0.0,0.161,0.158,0.315,52.9,5.9,23.5,94.111026667,91.418047647,41.9,64.9,2021
"Bumgarner, Madison",518516,2021,52,55.8,17.3,0.217,0.22,0.368,46.2,7.7,23.1,96.22659,92.546394545,54.0,41.3,2021
"Harper, Bryce",547180,2021,599,22.4,16.7,0.431,0.43,0.523,38.9,18.1,49.7,104.095508409,96.641756068,32.0,47.5,2021
"Renfroe, Hunter",592669,2021,572,22.7,7.7,0.344,0.354,0.433,32.7,14.4,44.3,102.674148889,95.514085899,25.9,48.2,2021
"Moncada, Yoán",660162,2021,616,25.5,13.6,0.347,0.353,0.418,40.0,8.2,41.2,100.949227444,94.870101083,28.1,42.6,2021
"Castillo, Luis",622491,2021,59,39.0,1.7,0.169,0.135,0.236,14.3,2.9,20.0,95.050008333,92.111793043,35.7,67.6,2021
"Keller, Mitch",656605,2021,32,43.8,6.3,0.134,0.182,0.291,25.0,0.0,31.3,97.457338571,93.092413077,30.4,36.5,2021
"Trammell, Taylor",666211,2021,178,42.1,9.6,0.27,0.233,0.335,30.1,7.2,37.3,98.775818537,93.478729259,42.9,48.1,2021
"Rivero, Sebastián ",665861,2021,44,34.1,6.8,0.22,0.238,0.308,28.0,0.0,24.0,96.8915,92.62358,30.7,53.7,2021
"Mazara, Nomar",608577,2021,181,24.9,8.3,0.264,0.271,0.32,33.1,7.4,39.7,100.256099016,94.618008926,27.4,46.5,2021
"Devers, Rafael",646240,2021,664,21.5,9.3,0.373,0.394,0.477,35.2,15.0,51.8,104.101831156,96.761008486,27.7,53.6,2021
"Fried, Max",608331,2021,67,26.9,6.0,0.289,0.27,0.355,31.1,0.0,33.3,99.017739444,94.148666944,28.3,48.2,2021
"Moustakas, Mike",519058,2021,206,22.3,8.7,0.284,0.276,0.307,29.3,5.7,31.4,99.054763571,93.531275714,27.8,50.9,2021
"Hendricks, Kyle",543294,2021,61,42.6,3.3,0.13,0.129,0.218,12.1,0.0,12.1,92.9089775,90.668286087,19.0,41.4,2021
"Nogowski Jr., John",596056,2021,143,15.4,8.4,0.273,0.279,0.285,38.0,0.0,28.7,96.330647222,92.367491204,13.3,42.4,2021
"Lowe, Nathaniel",663993,2021,642,25.2,12.5,0.337,0.323,0.381,31.4,9.5,45.5,101.920030352,95.281020854,23.5,44.7,2021
"Bradley Jr., Jackie",598265,2021,428,30.8,6.5,0.224,0.253,0.318,27.9,5.0,40.3,98.888279922,93.730124086,34.3,47.8,2021
"Voit III, Luke",572228,2021,241,30.7,8.7,0.332,0.359,0.483,35.3,15.8,52.2,102.007686522,95.69180529,40.5,51.7,2021
"Valera, Breyvic",591971,2021,97,12.4,8.2,0.293,0.284,0.286,33.8,0.0,19.5,94.795533243,91.416648784,6.5,37.2,2021
"Kepler, Max",596146,2021,490,19.6,11.0,0.309,0.347,0.388,35.3,10.8,42.5,100.947813174,94.654756198,23.0,44.7,2021
"Iglesias, Jose",578428,2021,511,14.7,4.1,0.304,0.297,0.326,35.5,3.4,28.6,96.57281701,92.297143784,18.9,55.0,2021
"Holt, Brock",571788,2021,260,18.8,8.8,0.259,0.273,0.291,31.0,1.6,24.6,94.971155106,91.513393743,19.5,42.6,2021
"Slater, Austin",596103,2021,306,27.5,9.2,0.321,0.335,0.426,37.4,9.5,41.6,99.902361489,93.967423936,30.2,45.5,2021
"Alberto, Hanser",593643,2021,255,10.2,1.6,0.296,0.294,0.314,32.6,4.5,30.3,97.114657308,92.602038798,16.0,64.4,2021
"Estrada, Thairo",642731,2021,132,17.4,6.8,0.346,0.313,0.347,33.7,7.1,34.7,97.613303542,92.806651771,19.0,46.1,2021
"Merrifield, Whit",593160,2021,720,14.3,5.6,0.306,0.301,0.325,40.0,3.5,28.8,96.198273099,92.10313669,18.3,50.0,2021
"Ward, Taylor",621493,2021,237,23.2,8.4,0.333,0.344,0.407,39.1,10.3,39.7,100.613691486,94.599493581,25.1,47.0,2021
"DeShields, Delino",592261,2021,58,19.0,15.5,0.352,0.328,0.338,31.6,7.9,39.5,98.114088889,93.166274444,24.0,41.0,2021
"Candelario, Jeimer",600869,2021,626,21.6,10.4,0.344,0.356,0.416,38.6,9.0,39.1,99.820428626,94.030826508,23.5,47.6,2021
"Robertson, Daniel",621002,2021,90,31.1,13.3,0.265,0.281,0.326,31.9,6.4,23.4,93.741084348,91.161012174,29.7,39.6,2021
"Rivas III, Alfonso",663845,2021,49,32.7,8.2,0.353,0.289,0.381,35.7,3.6,32.1,98.154177143,93.199770714,26.4,41.4,2021
"Martinez, J.D.",502110,2021,634,23.7,8.7,0.364,0.374,0.467,41.2,12.5,49.4,102.421753991,95.887919576,29.2,54.2,2021
"Simmons, Andrelton",592743,2021,451,13.7,7.1,0.252,0.261,0.264,29.1,0.6,21.8,94.564850578,91.340361942,16.6,45.0,2021
"Kelenic, Jarred",672284,2021,377,28.1,9.5,0.27,0.314,0.394,33.2,9.9,39.2,99.215218783,93.764851609,26.9,47.6,2021
"Tucker, Kyle",663656,2021,567,15.9,9.3,0.383,0.396,0.447,42.0,11.6,47.5,100.838759238,95.0535942,20.3,52.5,2021
"Flaherty, Jack",656427,2021,26,26.9,19.2,0.276,0.364,0.447,50.0,7.1,28.6,99.534388,93.767194,19.4,28.4,2021
"Winker, Jesse",608385,2021,485,15.5,10.9,0.403,0.39,0.42,38.2,11.2,47.1,101.264512356,95.148046121,20.2,45.1,2021
"Nola, Aaron",605400,2021,63,46.0,9.5,0.197,0.179,0.279,28.6,0.0,10.7,93.475332222,91.042883889,18.1,32.8,2021
"Rondon, José",602922,2021,90,18.9,8.9,0.316,0.297,0.326,35.4,4.6,33.8,98.225865625,93.25665,24.3,44.8,2021
"Raleigh, Cal",663728,2021,148,35.1,4.7,0.231,0.227,0.319,37.5,6.8,35.2,98.941231818,93.489574318,33.1,62.1,2021
"Godoy, José",608422,2021,40,35.0,7.5,0.193,0.186,0.234,17.4,4.3,34.8,97.639474167,93.046053478,27.3,39.3,2021
"Nido, Tomás",621512,2021,161,27.3,3.1,0.254,0.287,0.376,42.2,6.4,43.1,98.825414,93.808968624,37.7,65.7,2021
"Jones, Taylor",622100,2021,108,26.9,3.7,0.283,0.249,0.323,32.0,6.7,42.7,101.123198919,94.687609054,31.2,51.4,2021
"Moreland, Mitch",519048,2021,252,23.0,7.1,0.3,0.297,0.35,31.6,9.2,47.7,101.311393218,95.136,30.4,47.7,2021
"Sánchez, Gary",596142,2021,440,27.5,11.8,0.314,0.336,0.417,34.4,13.7,42.0,101.387474046,94.874494389,29.4,44.1,2021
"Lamb, Jake",571875,2021,170,30.0,12.9,0.298,0.316,0.39,34.7,11.6,44.2,100.34607234,94.472866277,26.9,44.7,2021
"Hiura, Keston",669374,2021,197,39.1,7.1,0.25,0.281,0.413,34.3,15.2,41.4,100.735791224,94.805790619,47.0,52.1,2021
"Alford, Anthony",546990,2021,148,39.2,8.1,0.31,0.289,0.436,36.0,10.7,42.7,100.685203421,94.624286267,37.9,47.9,2021
"Gallagher, Cam",595956,2021,124,16.1,6.5,0.276,0.275,0.298,35.8,0.0,27.4,96.258460652,92.129230326,15.3,49.9,2021
"Johnson, Daniel",669288,2021,81,33.3,4.9,0.274,0.27,0.382,36.0,8.0,44.0,99.4157644,93.8149626,42.0,50.8,2021
"González, Erik",570481,2021,229,17.5,3.5,0.244,0.277,0.32,27.1,3.3,31.5,98.552873,93.308669274,25.6,57.1,2021
"Sosa, Edmundo",624641,2021,326,19.3,5.2,0.322,0.32,0.355,28.9,3.9,32.0,97.971031681,93.0175588,27.9,53.6,2021
"Vierling, Matt",663837,2021,77,26.0,5.2,0.356,0.32,0.414,30.8,3.8,53.8,104.409346154,96.750235962,24.6,44.7,2021
"García, Adolis",666969,2021,622,31.2,5.1,0.314,0.299,0.41,29.4,11.5,45.5,101.116772974,95.023074923,34.2,54.1,2021
"Arenado, Nolan",571448,2021,653,14.7,7.7,0.336,0.311,0.336,34.1,6.7,37.5,98.719642976,93.570965437,18.5,46.8,2021
"Suzuki, Kurt",435559,2021,247,17.8,4.9,0.282,0.264,0.272,28.9,3.9,27.2,95.984336023,91.998129261,21.7,49.0,2021
"Kiermaier, Kevin",595281,2021,390,25.4,8.5,0.31,0.283,0.335,29.6,4.0,36.4,97.950420317,93.031935857,31.6,51.5,2021
"Anderson, Tim",641313,2021,551,21.6,4.0,0.345,0.324,0.399,32.5,7.8,42.3,100.468994726,94.526930721,25.9,57.8,2021
"DeJong, Paul",657557,2021,402,25.6,8.7,0.293,0.312,0.371,33.3,10.6,35.3,98.561855703,93.314646549,27.9,50.0,2021
"Aguilar, Jesús",542583,2021,510,18.2,9.0,0.334,0.334,0.375,34.7,8.5,41.0,100.000025495,94.305900248,25.9,44.8,2021
"O'Grady, Brian",657434,2021,61,27.9,13.1,0.265,0.293,0.344,22.2,5.6,44.4,100.118681667,94.509688286,27.0,44.9,2021
"Evans, Phillip",595943,2021,247,21.5,11.3,0.278,0.312,0.338,25.5,4.3,42.9,100.887540864,94.73554913,23.6,44.7,2021
"Marte, Starling",516782,2021,526,18.8,8.2,0.364,0.347,0.389,32.6,8.4,39.6,100.239516776,94.207705479,24.6,49.5,2021
"Chapman, Matt",656305,2021,622,32.5,12.9,0.311,0.321,0.421,32.1,13.7,41.7,101.114826012,94.75382,32.7,44.6,2021
"Guerrero Jr., Vladimir",665489,2021,698,15.8,12.3,0.419,0.421,0.468,33.7,15.1,55.2,106.811861538,98.446351968,27.8,47.3,2021
"Souza Jr., Steven",519306,2021,36,38.9,5.6,0.241,0.194,0.257,36.8,5.3,31.6,96.68832,92.690287368,23.8,42.9,2021
"Allen, Greg",656185,2021,48,27.1,10.4,0.375,0.318,0.329,48.0,8.0,24.0,96.016878333,92.025817917,20.0,36.8,2021
"Alzolay, Adbert",640470,2021,33,39.4,3.0,0.088,0.08,0.104,5.3,0.0,5.3,90.664728889,90.130596471,33.3,48.5,2021
"Gray, Jon",592351,2021,50,64.0,0.0,0.094,0.095,0.299,27.8,0.0,27.8,98.888614286,93.444307143,44.4,45.9,2021
"Hays, Austin",669720,2021,529,20.2,5.3,0.328,0.316,0.368,32.2,9.1,39.2,99.72384466,93.967000942,24.6,46.4,2021
"Springer III, George",543807,2021,342,23.1,10.8,0.381,0.361,0.43,37.1,15.4,41.6,101.560583153,95.049735204,27.0,45.8,2021
"García, Robel",596825,2021,117,35.9,6.8,0.194,0.224,0.303,19.7,1.5,33.3,97.977249697,93.070330462,42.4,46.4,2021
"Adrianza, Ehire",501303,2021,209,20.1,10.0,0.316,0.314,0.346,36.1,2.8,32.6,97.240242676,92.662424752,21.1,44.9,2021
"Stephenson, Tyler",663886,2021,402,18.7,10.2,0.346,0.324,0.35,36.1,5.4,38.2,98.493700286,93.431145484,19.2,40.4,2021
"Ramírez, José",608070,2021,636,13.7,11.3,0.372,0.376,0.399,33.4,11.1,42.4,100.831039528,94.777982232,14.9,43.0,2021
"Peterson, Jace",607054,2021,302,22.5,12.6,0.318,0.319,0.351,34.2,5.2,34.7,98.012142813,93.102308586,27.2,40.3,2021
"Adams, Matt",571431,2021,40,22.5,10.0,0.198,0.197,0.207,29.6,3.7,29.6,95.143157857,91.70385963,22.1,55.8,2021
"Friedl Jr., TJ",670770,2021,36,5.6,11.1,0.338,0.301,0.269,26.7,6.7,33.3,97.414566,92.916673,14.5,40.4,2021
"Taveras, Leody",665750,2021,185,32.4,4.9,0.209,0.246,0.336,28.7,6.1,35.7,99.013746,93.699124455,26.6,48.8,2021
"Maile, Luke",571912,2021,34,20.6,8.8,0.358,0.283,0.297,47.8,4.3,26.1,96.501044167,92.457016522,31.6,46.0,2021
"Arroyo, Christian",624414,2021,181,24.3,4.4,0.332,0.301,0.361,35.5,7.4,35.5,99.422643,93.716760833,26.5,55.7,2021
"Longoria, Evan",446334,2021,291,23.4,12.0,0.352,0.351,0.42,34.2,13.4,54.5,102.080352447,96.205606417,25.1,42.4,2021
"Bemboom, Anthony",621532,2021,28,35.7,3.6,0.213,0.197,0.283,29.4,0.0,11.8,92.292095,90.217100625,37.5,50.0,2021
"Castro, Rodolfo",666801,2021,93,29.0,6.5,0.281,0.292,0.379,25.4,10.2,37.3,100.268616207,94.401424828,28.6,53.5,2021
"Megill, Tylor",656731,2021,31,54.8,3.2,0.243,0.129,0.278,23.1,0.0,46.2,98.344365,93.924900909,46.7,48.0,2021
"Kirilloff, Alex",666135,2021,231,22.5,6.1,0.307,0.366,0.456,39.0,12.8,43.9,100.368274756,94.800398049,26.9,54.7,2021
"Lester, Jon",452657,2021,51,47.1,3.9,0.205,0.219,0.4,40.0,8.0,40.0,99.002824167,93.740603913,34.5,40.7,2021
"Siri, Jose",642350,2021,49,34.7,2.0,0.401,0.378,0.565,44.8,17.2,44.8,101.533814,95.368494483,35.9,58.8,2021
"Joe, Connor",656582,2021,211,19.4,12.3,0.366,0.37,0.411,39.7,9.9,39.0,99.739888451,93.940764681,23.5,41.7,2021
"Devers, José",672701,2021,46,23.9,6.5,0.276,0.284,0.331,32.3,0.0,25.8,95.151940625,91.712029032,23.8,58.0,2021
"Greiner, Grayson",606988,2021,82,37.8,11.0,0.293,0.24,0.322,31.0,4.8,28.6,97.09342381,92.657607317,40.6,45.1,2021
"Yastrzemski, Mike",573262,2021,532,24.6,9.6,0.326,0.318,0.378,33.1,10.3,39.3,99.157264671,93.794353174,24.2,45.9,2021
"Acuña Jr., Ronald",660670,2021,360,23.6,13.6,0.412,0.429,0.528,39.6,20.3,54.8,105.900401111,97.833230741,27.6,42.8,2021
"Mathisen, Wyatt",621500,2021,51,41.2,9.8,0.219,0.27,0.37,31.8,4.5,40.9,101.057662727,94.528831364,43.5,46.2,2021
"Campusano, Luis",669134,2021,38,28.9,10.5,0.142,0.246,0.286,21.7,0.0,52.2,102.297420833,96.588707391,37.9,46.8,2021
"Solak, Nick",669256,2021,511,20.9,6.7,0.299,0.299,0.335,29.3,6.5,33.5,98.209109143,93.137323639,24.8,46.0,2021
"Rodgers, Brendan",663898,2021,415,20.2,4.6,0.341,0.311,0.364,30.5,6.2,40.3,100.401677303,94.342929835,23.0,52.5,2021
"Walker, Christian",572233,2021,445,23.8,8.5,0.304,0.311,0.369,34.0,6.4,41.1,100.28235,94.26129266,27.3,53.6,2021
"Bauer, Trevor",545333,2021,34,32.4,2.9,0.051,0.147,0.203,27.3,0.0,0.0,87.293501,88.968998947,29.5,44.9,2021
"Rogers, Trevor",669432,2021,46,58.7,2.2,0.076,0.079,0.174,11.1,0.0,11.1,94.31692875,91.369028667,50.0,52.8,2021
"Votto, Joey",458015,2021,533,23.8,14.4,0.391,0.406,0.498,44.3,17.2,53.2,102.539441104,96.093851969,29.4,43.9,2021
"Stanton, Giancarlo",519317,2021,579,27.1,10.9,0.37,0.363,0.463,32.6,15.7,56.3,108.657830625,99.263673807,32.6,44.2,2021
"Freeland, Kyle",607536,2021,40,42.5,5.0,0.195,0.153,0.242,19.0,0.0,14.3,95.916898333,91.961878333,49.2,51.6,2021
"Larnach, Trevor",663616,2021,301,34.6,10.3,0.3,0.306,0.411,34.8,9.5,41.1,102.03220038,95.168202975,39.0,43.8,2021
"Schrock, Max",621011,2021,134,17.9,6.0,0.329,0.293,0.335,40.2,2.9,24.5,95.959663333,91.98315402,17.4,55.2,2021
"Mahle, Tyler",641816,2021,66,28.8,6.1,0.092,0.198,0.247,16.3,2.3,18.6,94.925174706,91.462587353,20.6,56.9,2021
"Mendick, Danny",664901,2021,186,22.6,9.7,0.268,0.26,0.278,29.0,1.6,28.5,96.315122373,92.239453305,24.5,42.9,2021
"Moran, Colin",592567,2021,359,24.2,10.0,0.318,0.315,0.37,34.2,8.1,37.2,99.644896783,93.994792609,26.9,49.1,2021
"Gurriel Jr., Yuli",493329,2021,605,11.2,9.8,0.363,0.326,0.325,31.0,3.4,42.0,99.889790127,94.187271203,13.9,42.8,2021
"Gutiérrez, Kelvin",642721,2021,295,25.8,6.4,0.27,0.263,0.315,27.6,3.6,44.9,101.851865918,95.242715795,31.2,45.0,2021
"Varsho, Daulton",662139,2021,315,21.3,9.5,0.322,0.323,0.377,31.7,7.3,39.9,99.81795981,94.023502143,24.7,51.5,2021
"Stewart, DJ",621466,2021,318,28.0,13.8,0.31,0.314,0.37,29.3,9.4,34.3,99.077311,93.573858771,31.8,47.1,2021
"Frazier, Todd",453943,2021,40,15.0,7.5,0.163,0.262,0.239,17.2,3.4,34.5,97.885591333,93.133248276,17.8,45.6,2021
"Alcántara, Sergio",642727,2021,255,29.0,11.8,0.279,0.275,0.327,32.9,3.4,33.6,96.804458514,92.614091497,30.0,42.5,2021
"Robles, Victor",645302,2021,369,23.0,8.9,0.274,0.288,0.311,31.9,2.6,27.2,96.924650463,92.463055,25.7,47.7,2021
"Yelich, Christian",592885,2021,475,23.8,14.7,0.325,0.337,0.385,29.4,7.6,48.8,102.904104931,95.927427979,24.9,41.4,2021
"Cooper, Garrett",643265,2021,250,27.2,12.0,0.367,0.362,0.451,36.5,10.8,52.7,103.574053108,96.420640135,27.2,45.9,2021
"O'Hearn, Ryan",656811,2021,254,28.0,5.1,0.274,0.297,0.388,33.3,8.3,45.2,101.514606548,95.165597186,29.2,51.1,2021
"Newman, Kevin",621028,2021,554,7.4,4.9,0.249,0.275,0.277,32.0,1.6,26.0,95.837500212,91.93298839,12.1,44.9,2021
"McGuire, Reese",624512,2021,217,20.3,6.9,0.289,0.281,0.315,39.7,2.6,32.7,97.267607105,92.776742384,21.4,50.3,2021
"Scherzer, Max",453286,2021,63,44.4,0.0,0.0,0.076,0.144,22.9,0.0,22.9,95.763563333,91.895805,35.8,48.8,2021
"Hicks, Aaron",543305,2021,126,23.8,11.1,0.279,0.333,0.386,36.3,10.0,38.8,99.389002,93.814209,29.3,40.7,2021
"Pollock, AJ",572041,2021,422,19.0,7.1,0.375,0.359,0.418,35.0,11.1,47.4,101.215235526,95.03458727,24.2,52.8,2021
"Núñez, Renato",600524,2021,55,29.1,1.8,0.287,0.211,0.276,21.6,2.7,35.1,98.313301053,93.305548108,28.2,53.4,2021
"Locastro, Tim",641796,2021,156,21.2,4.5,0.237,0.258,0.27,32.7,0.9,16.8,93.378920566,90.917769905,22.7,46.4,2021
"Sandoval, Pablo",467055,2021,86,29.1,12.8,0.291,0.316,0.378,41.7,10.4,47.9,101.875121667,95.458539375,31.5,47.8,2021
"Posey III, Buster",457763,2021,454,19.2,12.3,0.379,0.361,0.406,38.4,8.1,39.4,98.703017161,93.540916742,23.9,44.6,2021
"Valaika, Pat",642162,2021,281,27.0,5.7,0.238,0.265,0.332,40.6,4.8,32.6,97.799003978,92.940658432,27.3,52.5,2021
"Mountcastle, Ryan",663624,2021,586,27.5,7.0,0.335,0.326,0.422,38.9,11.8,39.7,100.499725842,94.394270947,31.6,55.1,2021
"Lindor, Francisco",596019,2021,524,18.3,11.1,0.317,0.344,0.378,35.6,8.2,44.1,100.654597006,94.782827712,23.2,47.4,2021
"Meyers, Jake",676694,2021,163,30.7,6.1,0.328,0.321,0.432,40.4,10.1,36.4,99.153188571,93.757886495,29.2,46.0,2021
"Gomes, Yan",543228,2021,375,20.8,5.1,0.308,0.341,0.409,39.3,8.8,38.2,98.939020735,93.768441544,20.6,50.9,2021
"Kershaw, Clayton",477132,2021,39,28.2,2.6,0.209,0.213,0.288,33.3,0.0,14.8,91.562669167,90.474447917,24.7,54.1,2021
"Dahl, David",621311,2021,220,26.8,4.5,0.246,0.296,0.384,37.3,6.7,36.7,98.355703067,93.28542953,26.7,52.9,2021
"Martinez, Carlos",593372,2021,25,60.0,0.0,0.088,0.106,0.282,20.0,0.0,10.0,91.174536,90.456113333,37.7,57.6,2021
"Martin, Jason",641829,2021,154,26.6,5.2,0.26,0.28,0.359,33.3,7.6,33.3,98.2363524,93.2213684,29.1,49.7,2021
"Rivera, Emmanuel",656896,2021,98,21.4,8.2,0.289,0.317,0.37,36.2,1.4,47.8,100.886065714,94.93242087,25.3,47.0,2021
"Gosselin, Phil",594838,2021,373,21.7,6.4,0.297,0.288,0.335,30.2,3.4,35.1,98.441666718,93.387116513,21.2,45.7,2021
"Lavarnway, Ryan",543432,2021,30,33.3,3.3,0.274,0.272,0.399,42.1,10.5,21.1,95.798402222,91.899201111,32.1,51.4,2021
"Soto, Juan",665742,2021,654,14.2,22.2,0.42,0.429,0.447,29.7,13.3,52.7,104.58028599,97.062348402,20.0,35.0,2021
"Lewis, Kyle",641786,2021,147,25.2,10.9,0.32,0.35,0.426,45.2,14.0,37.6,100.209424255,94.281546129,34.2,47.0,2021
"Upton, Justin",457708,2021,362,29.6,10.8,0.305,0.322,0.415,30.4,11.7,41.6,101.71394434,95.160523679,31.4,45.1,2021
