"last_name, first_name",player_id,year,pa,k_percent,bb_percent,woba,xwoba,xwobacon,sweet_spot_percent,barrel_batted_rate,hard_hit_percent,avg_best_speed,avg_hyper_speed,whiff_percent,swing_percent,season
"Walker, Christian",572233,2020,243,20.6,7.8,0.339,0.339,0.392,34.5,6.4,48.5,101.908890353,95.476667059,27.1,51.8,2020
"Polanco, Gregory",570256,2020,174,37.4,7.5,0.232,0.301,0.452,36.8,12.6,51.6,103.372398125,96.619252842,42.8,51.4,2020
"Cron, C.J.",543068,2020,52,30.8,17.3,0.376,0.361,0.453,34.6,19.2,34.6,100.522565385,94.442488462,31.3,46.0,2020
"Jeffers, Ryan",680777,2020,62,30.6,8.1,0.346,0.349,0.466,27.8,13.9,41.7,101.937106111,95.901186,33.3,42.3,2020
"Stanton, Giancarlo",519317,2020,94,28.7,16.0,0.379,0.413,0.546,38.8,18.4,51.0,108.1671016,98.585679592,32.7,36.1,2020
"Trout, Mike",545361,2020,241,23.2,14.5,0.407,0.428,0.529,36.1,15.0,55.1,103.522413333,96.756365347,19.5,36.7,2020
"Smith, Will",669257,2020,137,16.1,14.6,0.411,0.405,0.434,41.9,12.9,47.3,100.232229574,94.728067634,15.5,38.2,2020
"Caratini, Victor",605170,2020,132,23.5,9.1,0.297,0.285,0.314,25.9,3.5,36.5,99.423572326,93.808877882,23.6,39.9,2020
"Smith, Dominic",642086,2020,199,22.6,7.0,0.412,0.392,0.48,43.0,13.3,46.7,100.278953134,94.610905149,26.0,51.9,2020
"Jansen, Danny",643376,2020,147,21.1,14.3,0.3,0.354,0.388,36.6,8.6,35.5,98.166132727,93.141772386,24.9,44.3,2020
"Toro, Abraham",647351,2020,97,23.7,3.1,0.234,0.284,0.319,26.6,3.1,28.1,96.344898438,92.219182813,23.7,52.6,2020
"Walker, Neil",435522,2020,41,31.7,2.4,0.237,0.241,0.34,51.9,3.7,11.1,93.164185,90.775935185,28.2,45.3,2020
"Soler, Jorge",624585,2020,174,34.5,10.9,0.332,0.354,0.505,36.7,18.9,51.1,104.222742889,96.799733556,37.2,38.2,2020
"Jiménez, Eloy",650391,2020,226,24.8,5.3,0.373,0.364,0.469,32.9,16.5,55.7,103.874396076,96.948955223,29.2,54.4,2020
"Inciarte, Ender",542255,2020,131,19.1,9.2,0.233,0.253,0.264,29.8,1.1,6.4,89.363368511,89.425554409,24.3,48.1,2020
"Wong, Kolten",543939,2020,208,14.4,9.6,0.305,0.286,0.28,31.2,0.6,26.6,95.584306892,91.793051554,15.8,43.9,2020
"Brantley Jr., Michael",488726,2020,187,15.0,9.1,0.362,0.325,0.344,34.5,4.9,37.3,98.251374648,93.415636667,16.3,39.9,2020
"Grisham, Trent",663757,2020,252,25.4,12.3,0.349,0.368,0.449,37.9,11.1,41.8,100.546281528,94.492469653,24.2,38.3,2020
"Moreland, Mitch",519048,2020,152,21.1,9.9,0.372,0.335,0.389,31.7,14.4,40.4,99.371440577,93.901631942,31.3,46.7,2020
"Young, Andrew",670370,2020,34,29.4,14.7,0.35,0.361,0.413,31.3,6.3,37.5,101.25562375,94.627811875,50.8,43.4,2020
"Grichuk, Randal",545341,2020,231,21.2,5.6,0.334,0.333,0.405,27.2,11.2,39.6,100.547348929,94.472173234,23.1,51.7,2020
"Santander, Anthony",623993,2020,165,15.2,6.1,0.364,0.358,0.404,40.6,10.2,36.7,100.002088281,94.130117717,25.6,52.5,2020
"Paredes, Isaac",670623,2020,108,22.2,7.4,0.255,0.247,0.277,35.5,0.0,26.3,96.688738947,92.443197467,17.6,41.9,2020
"Moustakas, Mike",519058,2020,163,22.1,11.0,0.34,0.335,0.376,36.2,9.5,40.0,100.011511887,94.258664667,24.4,47.9,2020
"Davis, J.D.",605204,2020,229,24.5,13.5,0.339,0.355,0.407,29.6,8.9,45.2,102.105949851,95.319305299,29.3,44.9,2020
"Naquin, Tyler",571980,2020,141,28.4,3.5,0.268,0.326,0.44,34.7,9.5,51.6,101.847519574,95.826063511,31.1,57.2,2020
"Rosario, Amed",642708,2020,147,23.1,2.7,0.277,0.261,0.328,30.3,3.7,33.0,97.644859815,92.872729159,24.4,51.6,2020
"Rosario, Eddie",592696,2020,231,14.7,8.2,0.333,0.318,0.342,30.3,6.2,35.4,97.149699091,92.643316171,22.6,51.9,2020
"Davis, Chris",448801,2020,55,30.9,5.5,0.154,0.182,0.227,25.7,2.9,22.9,95.037164706,91.570171471,36.8,53.4,2020
"Meadows, Austin",640457,2020,152,32.9,11.2,0.292,0.278,0.356,28.6,7.1,44.0,99.996409512,94.370029878,31.4,46.1,2020
"Guerrero Jr., Vladimir",665489,2020,243,15.6,8.2,0.338,0.338,0.367,29.5,8.7,50.8,104.137539231,96.564434725,24.7,47.9,2020
"Hernández, Teoscar",606192,2020,207,30.4,6.8,0.384,0.401,0.564,40.6,18.0,53.1,104.846097031,97.246447559,34.9,46.4,2020
"Gardner, Brett",458731,2020,158,22.2,16.5,0.332,0.327,0.342,35.4,5.2,36.5,98.883051489,93.849728602,24.6,37.4,2020
"Naylor, Josh",647304,2020,104,11.5,4.8,0.274,0.309,0.324,28.2,3.5,34.1,98.326574651,93.256026824,15.6,48.9,2020
"Mathis, Jeff",425772,2020,68,35.3,7.4,0.245,0.281,0.403,43.6,7.7,41.0,98.372220526,93.575367568,36.3,46.3,2020
"Sandoval, Pablo",467055,2020,94,20.2,8.5,0.252,0.292,0.32,28.8,3.0,51.5,102.788208788,96.272237538,30.5,53.5,2020
"Arenado, Nolan",571448,2020,201,10.0,7.5,0.308,0.288,0.293,27.1,5.4,33.7,98.207786506,93.152140723,17.9,48.1,2020
"Canó, Robinson",429664,2020,182,13.2,4.9,0.376,0.353,0.388,31.8,7.4,46.6,102.61505473,95.745912925,19.8,57.5,2020
"Huff, Sam",669087,2020,33,33.3,6.1,0.469,0.426,0.633,70.0,25.0,60.0,105.199363,98.071045,40.7,42.4,2020
"Vogt, Stephen",519390,2020,81,22.2,9.9,0.235,0.257,0.277,23.6,3.6,30.9,97.007221852,92.504436667,19.4,45.4,2020
"Mullins II, Cedric",656775,2020,153,24.2,5.2,0.313,0.251,0.301,23.4,2.8,31.8,98.471417391,93.43960087,21.9,50.8,2020
"Laureano, Ramón",657656,2020,222,26.1,10.8,0.315,0.338,0.387,34.4,9.4,34.4,99.202456563,93.694385859,25.0,40.2,2020
"Murphy, John Ryan",571974,2020,63,44.4,6.3,0.199,0.261,0.446,38.7,9.7,38.7,99.050449333,93.648165333,44.6,49.4,2020
"Cave, Jake",595909,2020,123,35.8,4.1,0.293,0.272,0.382,27.5,4.3,39.1,98.498719412,93.344703088,39.6,47.6,2020
"Farmer, Kyle",571657,2020,70,18.6,7.1,0.29,0.347,0.394,37.3,5.9,45.1,98.7492356,93.8489568,25.0,44.3,2020
"Santana, Danny",542454,2020,63,38.1,11.1,0.23,0.281,0.401,28.1,9.4,46.9,100.003693125,94.520680938,40.8,48.1,2020
"Ervin, Phillip",640447,2020,89,24.7,15.7,0.239,0.251,0.227,25.0,0.0,25.0,96.33533,92.191443846,26.6,41.7,2020
"Lewis, Kyle",641786,2020,242,29.3,14.0,0.349,0.344,0.436,37.2,11.7,35.0,98.801784265,93.501654412,36.3,43.2,2020
"Sánchez, Gary",596142,2020,178,36.0,10.1,0.271,0.314,0.44,29.3,17.4,50.0,103.997915652,96.672059451,34.0,43.7,2020
"Dietrich, Derek",518618,2020,75,28.0,12.0,0.351,0.376,0.456,47.5,12.5,35.0,98.4022665,93.264354,33.1,47.7,2020
"Bart, Joey",663698,2020,111,36.9,2.7,0.271,0.248,0.352,29.0,4.8,48.4,102.501787419,95.562894194,34.5,51.7,2020
"Bradley Jr., Jackie",598265,2020,217,22.1,10.6,0.352,0.301,0.336,28.5,7.6,36.4,98.602853571,93.472785429,26.1,45.3,2020
"Donaldson, Josh",518626,2020,102,23.5,17.6,0.362,0.347,0.375,24.1,6.9,53.4,101.249017586,95.821457544,34.5,39.4,2020
"Phillips, Brett",621433,2020,59,25.4,13.6,0.304,0.314,0.359,44.4,8.3,22.2,95.133228889,91.699934286,37.0,42.9,2020
"Tejeda, Anderson",660731,2020,77,39.0,2.6,0.306,0.252,0.4,26.7,13.3,42.2,102.288003043,95.749109778,39.1,50.2,2020
"Taylor, Tyrone",621438,2020,41,19.5,4.9,0.334,0.365,0.428,30.0,13.3,43.3,99.183476667,93.763624333,26.0,46.2,2020
"Marmolejos, José",592530,2020,115,27.8,6.1,0.287,0.317,0.413,33.3,12.0,45.3,102.137787027,95.495565676,33.0,44.4,2020
"Cespedes, Yoenis",493316,2020,34,44.1,5.9,0.267,0.304,0.512,50.0,12.5,50.0,100.3107075,94.262919375,33.3,48.9,2020
"Kipnis, Jason",543401,2020,135,30.4,13.3,0.326,0.282,0.33,28.0,9.3,30.7,97.028039459,92.51401973,26.6,40.0,2020
"Buxton, Byron",621439,2020,135,26.7,1.5,0.345,0.335,0.45,25.0,13.5,47.9,102.57896,95.683329158,28.9,64.1,2020
"Bader, Harrison",664056,2020,125,32.0,10.4,0.337,0.324,0.414,35.8,11.9,35.8,98.760466471,93.481543731,27.9,42.5,2020
"Rios, Edwin",621458,2020,83,21.7,4.8,0.385,0.397,0.488,40.7,13.6,45.8,101.687397241,95.520647586,36.1,50.2,2020
"Bote, David",623520,2020,145,27.6,11.7,0.309,0.325,0.393,25.6,10.5,52.3,102.304634186,95.876344186,27.8,39.1,2020
"Voit III, Luke",572228,2020,234,23.1,7.3,0.393,0.389,0.482,37.5,13.1,40.0,100.684343544,94.623051203,27.6,52.1,2020
"Hechavarría, Adeiny",588751,2020,63,19.0,6.3,0.271,0.244,0.267,21.3,0.0,23.4,95.438917083,91.981336596,20.3,60.3,2020
"DeShields, Delino",592261,2020,120,24.2,7.5,0.28,0.267,0.316,30.5,1.2,19.5,94.494197027,91.328620274,28.3,45.8,2020
"Rojas, Miguel",500743,2020,143,12.6,11.2,0.379,0.334,0.335,38.3,0.9,30.8,97.052507358,92.736485905,17.3,39.1,2020
"Mathisen, Wyatt",621500,2020,33,36.4,15.2,0.355,0.332,0.449,40.0,13.3,40.0,97.18046375,92.9483,33.9,38.6,2020
"Ramos, Wilson",467092,2020,155,20.0,6.5,0.297,0.316,0.362,26.8,7.1,42.0,101.041723929,94.832569732,25.9,54.8,2020
"Estrada, Thairo",642731,2020,52,36.5,1.9,0.212,0.25,0.35,24.1,3.4,27.6,96.167671333,92.512783103,29.4,58.3,2020
"Kepler, Max",596146,2020,196,18.4,11.2,0.328,0.34,0.366,30.9,5.1,38.2,99.204226765,93.676104222,21.2,44.8,2020
"Dozier, Hunter",641531,2020,186,25.8,14.5,0.326,0.331,0.381,26.4,8.2,30.9,98.298979455,93.253164404,30.9,41.9,2020
"Hedges, Austin",595978,2020,83,27.7,7.2,0.232,0.277,0.34,26.9,7.7,38.5,100.062976522,94.531120435,24.3,40.6,2020
"Severino, Pedro",600474,2020,178,22.5,9.0,0.312,0.337,0.398,36.4,7.4,31.4,99.0569,93.575382269,28.2,45.9,2020
"Owings, Chris",572008,2020,44,25.0,6.8,0.326,0.253,0.301,23.3,3.3,30.0,97.146124667,92.769773,34.5,54.2,2020
"Smith, Pavin",656976,2020,44,18.2,11.4,0.32,0.357,0.394,32.3,6.5,29.0,98.03191125,93.289603226,23.8,39.6,2020
"Votto, Joey",458015,2020,223,19.3,16.6,0.347,0.369,0.397,36.4,9.1,35.7,98.39738875,93.296095944,22.5,36.2,2020
"Cameron, Daz",663662,2020,59,32.2,3.4,0.212,0.22,0.305,34.2,2.6,26.3,97.717315789,92.891790789,26.5,49.4,2020
"Heineman, Tyler",623168,2020,50,12.0,8.0,0.243,0.27,0.241,21.1,2.6,10.5,89.851898235,89.510947273,17.1,45.6,2020
"Pederson, Joc",592626,2020,138,24.6,8.0,0.297,0.339,0.404,26.4,10.3,44.8,102.21910881,95.755030119,30.9,47.1,2020
"Hays, Austin",669720,2020,134,18.7,6.0,0.315,0.292,0.324,27.3,4.0,31.3,97.344696531,92.74403,19.9,47.7,2020
"Morrison, Logan",489149,2020,28,28.6,10.7,0.221,0.279,0.34,35.3,5.9,41.2,97.9995875,92.99979375,31.0,44.6,2020
"Garcia, Leury",544725,2020,63,14.3,6.3,0.326,0.327,0.356,26.0,6.0,26.0,95.9552068,91.9776034,21.3,47.8,2020
"Peralta, David",444482,2020,218,20.6,6.0,0.333,0.299,0.351,29.4,5.0,36.3,100.556636709,94.354591139,21.1,46.6,2020
"Ruiz, Rio",547004,2020,204,22.5,8.3,0.303,0.277,0.32,27.7,8.5,39.0,99.181741429,93.707106906,27.3,52.0,2020
"Maldonado, Martín",455117,2020,165,30.9,16.4,0.326,0.316,0.379,38.4,8.1,26.7,96.166389286,92.158860482,29.1,42.6,2020
"Machín, Vimael",605353,2020,71,14.1,11.3,0.25,0.338,0.348,35.8,0.0,43.4,98.646342222,94.15542717,20.6,46.7,2020
"Kemp, Tony",643393,2020,114,12.3,13.2,0.307,0.329,0.303,42.7,1.2,15.9,93.0903025,90.581912532,13.4,43.9,2020
"Vargas, Ildemaro",545121,2020,54,18.5,3.7,0.229,0.228,0.26,23.8,2.4,28.6,96.00784,92.045155952,19.0,42.4,2020
"Abreu, José",547989,2020,262,22.5,6.9,0.411,0.399,0.494,37.4,14.3,53.3,104.315308571,96.898123022,30.1,48.5,2020
"León, Sandy",506702,2020,81,25.9,17.3,0.259,0.301,0.309,37.8,4.4,28.9,96.804026818,92.536512093,30.0,42.7,2020
"Jones, JaCoby",592444,2020,108,31.5,6.5,0.358,0.321,0.432,35.9,10.9,45.3,101.511388125,94.944766719,33.3,41.3,2020
"Pinder, Chad",640461,2020,61,21.3,8.2,0.299,0.325,0.38,18.6,9.3,44.2,102.029480455,95.569813256,21.7,51.3,2020
"Haseley, Adam",656514,2020,92,18.5,7.6,0.305,0.303,0.333,34.8,1.5,31.8,97.24517125,92.852549365,15.2,42.8,2020
"Bregman, Alex",608324,2020,180,14.4,13.3,0.345,0.332,0.327,35.9,3.9,33.6,97.415178281,92.891529134,14.7,36.1,2020
"Arcia, Orlando",606115,2020,189,16.9,7.4,0.317,0.338,0.376,37.3,5.6,38.7,99.346351,93.890230143,23.1,46.8,2020
"Bogaerts, Xander",593428,2020,225,18.2,9.3,0.368,0.34,0.385,31.3,8.6,36.8,99.721139136,94.010233642,23.0,43.6,2020
"Encarnación, Edwin",429665,2020,181,29.8,8.8,0.272,0.277,0.338,29.2,13.2,33.0,98.563050755,93.338255755,32.6,45.8,2020
"Hoerner, Nico",663538,2020,126,19.0,9.5,0.265,0.297,0.309,27.9,1.2,37.2,97.816979048,92.914957262,18.9,44.6,2020
"Simmons, Andrelton",592743,2020,127,12.6,6.3,0.313,0.262,0.265,27.5,0.0,31.4,96.378568235,92.209658725,16.2,47.1,2020
"Franco, Maikel",596748,2020,243,15.6,6.6,0.329,0.307,0.338,33.3,5.8,38.6,100.224684468,94.175420214,24.6,49.9,2020
"Story, Trevor",596115,2020,259,24.3,9.3,0.37,0.335,0.41,40.1,8.7,41.3,100.396057209,94.467090526,25.7,45.8,2020
"Ravelo, Rangel",592660,2020,41,14.6,9.8,0.233,0.27,0.266,32.3,6.5,32.3,95.0244125,91.783774516,28.7,50.3,2020
"Peraza, José",606299,2020,120,15.0,4.2,0.27,0.291,0.311,37.2,4.3,27.7,96.174715745,92.137772043,21.5,55.3,2020
"Senzel, Nick",669222,2020,78,19.2,7.7,0.26,0.294,0.33,33.9,3.6,33.9,97.969627143,93.124148571,23.2,48.6,2020
"Molina, Yadier",425877,2020,156,13.5,3.8,0.29,0.298,0.319,38.9,2.4,25.4,95.328723016,91.70046664,24.1,55.1,2020
"Yelich, Christian",592885,2020,247,30.8,18.6,0.343,0.378,0.494,32.3,12.1,55.6,103.843596557,97.02065123,33.6,34.6,2020
"Araúz, Jonathan",660620,2020,80,26.3,10.0,0.291,0.325,0.401,41.2,0.0,25.5,96.165417308,92.162761765,22.0,42.1,2020
"Canha, Mark",592192,2020,243,22.2,15.2,0.351,0.359,0.383,37.3,7.7,39.4,98.907806143,93.708491143,24.0,38.0,2020
"Lamb, Jake",571875,2020,99,25.3,8.1,0.281,0.328,0.392,36.5,7.9,50.8,100.316553438,94.67103619,26.6,43.6,2020
"Almora Jr., Albert",546991,2020,34,26.5,8.8,0.223,0.211,0.207,14.3,0.0,28.6,95.768248182,92.401555238,32.8,46.2,2020
"Pérez, Roberto",547379,2020,110,34.5,10.0,0.228,0.267,0.342,23.7,3.4,32.2,97.983947667,93.088332542,29.4,36.4,2020
"Kiner-Falefa, Isiah",643396,2020,228,14.0,6.1,0.307,0.294,0.31,22.2,2.2,31.1,96.603922889,92.344912179,15.8,47.4,2020
"Belt, Brandon",474832,2020,179,20.1,16.8,0.427,0.422,0.485,40.7,16.8,46.9,101.297268571,95.273395045,23.3,43.1,2020
"Springer III, George",543807,2020,222,17.1,10.8,0.379,0.405,0.45,35.3,12.4,42.5,101.012866184,94.708160132,25.3,47.7,2020
"Freeman, Mike",502273,2020,43,25.6,7.0,0.275,0.254,0.289,42.9,0.0,17.9,94.986308571,91.629592963,32.1,56.9,2020
"Mejía, Francisco",642336,2020,42,21.4,2.4,0.149,0.193,0.199,36.7,0.0,13.3,92.471595333,90.363951,24.2,61.9,2020
"Flores, Wilmer",527038,2020,213,16.9,6.1,0.347,0.309,0.346,37.4,6.1,34.4,97.808676707,93.175661718,17.8,48.0,2020
"Locastro, Tim",641796,2020,82,17.1,9.8,0.376,0.344,0.352,39.3,1.8,21.4,95.680195556,91.840097778,14.6,43.1,2020
"Anderson, Brian",605119,2020,229,28.8,9.6,0.348,0.324,0.406,34.8,9.6,39.3,99.102413382,93.651971037,34.4,49.1,2020
"Tucker, Cole",657061,2020,116,26.7,4.3,0.233,0.215,0.27,25.0,2.5,25.0,95.024696923,91.559528846,30.3,46.3,2020
"Renfroe, Hunter",592669,2020,139,26.6,10.1,0.277,0.318,0.385,23.3,10.5,39.5,100.863480714,94.643645301,32.1,41.6,2020
"Barnes, Austin",605131,2020,104,23.1,12.5,0.306,0.274,0.277,21.5,1.5,35.4,97.68395875,92.946501587,24.9,45.4,2020
"Judge, Aaron",592450,2020,114,28.1,8.8,0.375,0.378,0.5,36.2,11.6,40.6,102.650065882,95.97210194,33.5,42.9,2020
"Díaz, Lewin",650331,2020,41,29.3,4.9,0.181,0.215,0.275,22.2,11.1,37.0,98.622339286,93.513469259,23.4,45.3,2020
"Andujar, Miguel",609280,2020,65,13.8,4.6,0.274,0.269,0.291,28.3,3.8,37.7,98.150345769,93.075172885,22.1,48.8,2020
"Tatis Jr., Fernando",665487,2020,257,23.7,10.5,0.392,0.422,0.526,32.3,19.5,62.2,105.418141463,98.319840671,28.2,47.0,2020
"Robert Jr., Luis",673357,2020,227,32.2,8.8,0.316,0.329,0.455,36.6,13.0,40.5,101.465314462,94.80674876,41.5,57.6,2020
"Luplow, Jordan",656669,2020,92,20.7,13.0,0.293,0.3,0.309,35.0,6.7,25.0,95.272657333,91.761308667,19.9,43.0,2020
"Knapp, Andrew",595284,2020,89,21.3,16.9,0.372,0.366,0.396,40.7,7.4,33.3,97.317323077,92.658988462,30.4,46.7,2020
"Panik, Joe",605412,2020,141,19.1,14.2,0.296,0.322,0.331,34.4,1.1,33.3,97.013986522,92.587408022,18.5,39.4,2020
"Ruf, Darin",573131,2020,100,23.0,13.0,0.379,0.353,0.411,34.4,9.4,43.8,101.270960625,94.989903175,26.4,41.5,2020
"Rengifo, Luis",650859,2020,106,24.5,13.2,0.227,0.259,0.268,21.2,1.5,33.3,97.625985938,93.117264603,24.1,42.7,2020
"Smith, Mallex",605480,2020,47,27.7,4.3,0.158,0.181,0.224,12.5,0.0,18.8,92.679811875,90.577520645,27.1,54.5,2020
"Guzmán, Ronald",608597,2020,86,27.9,8.1,0.323,0.318,0.402,37.0,7.4,33.3,98.125788148,93.073338519,31.6,52.0,2020
"Chavis, Michael",656308,2020,158,31.6,5.1,0.272,0.294,0.401,37.8,7.1,37.8,99.348214286,93.72648551,38.3,51.6,2020
"Castro, Jason",488771,2020,92,35.9,13.0,0.294,0.352,0.511,42.6,14.9,55.3,101.989992083,96.275482766,34.5,42.1,2020
"Bemboom, Anthony",621532,2020,60,21.7,11.7,0.324,0.294,0.298,36.8,2.6,28.9,96.03883,92.246774286,21.3,42.2,2020
"Sogard, Eric",519299,2020,128,15.6,8.6,0.254,0.29,0.299,43.8,0.0,14.6,92.238561458,90.314033474,9.5,38.1,2020
"Olivares, Edward",658668,2020,101,24.8,4.0,0.275,0.286,0.363,33.3,5.6,27.8,95.808798056,92.053416761,24.9,51.0,2020
"Marte, Starling",516782,2020,250,16.4,4.8,0.333,0.326,0.357,30.3,6.4,30.3,97.604057802,92.829315028,25.4,52.7,2020
"Miller, Brad",543543,2020,171,26.9,14.6,0.349,0.377,0.465,33.0,13.4,43.3,100.674943878,94.479301237,35.7,39.7,2020
"Cronenworth, Jake",630105,2020,192,15.6,9.4,0.356,0.393,0.435,37.8,10.5,42.7,99.954348592,94.317753732,16.7,39.8,2020
"Madrigal, Nick",663611,2020,109,6.4,3.7,0.332,0.314,0.312,30.2,0.0,19.8,93.591081458,90.905984316,10.7,44.1,2020
"Dalbec, Bobby",666915,2020,92,42.4,10.9,0.4,0.351,0.581,36.6,22.0,43.9,102.503809524,95.428780488,46.2,48.8,2020
"Eaton, Adam",594809,2020,176,18.2,6.8,0.287,0.303,0.342,30.5,4.6,38.2,98.916617419,93.580895285,16.6,50.7,2020
"Shaw, Travis",543768,2020,180,27.8,8.9,0.31,0.323,0.412,34.2,7.9,44.7,101.517883509,95.057627105,29.1,47.0,2020
"Dyson, Jarrod",502481,2020,66,16.7,6.1,0.192,0.229,0.242,23.5,0.0,17.6,92.603483333,90.706359149,20.3,47.6,2020
"Correa, Carlos",621043,2020,221,22.2,7.2,0.308,0.315,0.373,26.1,5.9,42.1,99.799884079,94.072529338,24.4,47.1,2020
"Núñez, Renato",600524,2020,216,29.6,7.9,0.347,0.315,0.408,37.9,12.1,36.4,98.851627273,93.444118636,30.1,52.1,2020
"Odom, Joseph",641929,2020,44,45.5,9.1,0.168,0.178,0.255,40.0,0.0,25.0,95.578049,91.988446842,41.3,41.0,2020
"Happ, Ian",664023,2020,231,27.3,13.0,0.369,0.362,0.455,37.5,10.3,48.5,101.293754179,95.210163083,35.7,43.5,2020
"Strange-Gordon, Dee",543829,2020,82,15.9,6.1,0.226,0.262,0.267,30.6,0.0,4.8,89.146935667,89.19379678,18.3,53.3,2020
"Moore, Dylan",664238,2020,159,27.0,8.8,0.368,0.357,0.439,39.4,13.8,44.7,100.937683913,94.786239239,27.0,41.8,2020
"Gallagher, Cam",595956,2020,60,18.3,10.0,0.344,0.297,0.318,37.2,0.0,23.3,93.216440952,90.779027857,21.8,41.4,2020
"DeJong, Paul",657557,2020,174,28.7,9.8,0.296,0.315,0.398,41.5,7.5,40.6,98.955570943,93.781347547,32.3,48.5,2020
"Semien, Marcus",543760,2020,236,21.2,10.6,0.299,0.287,0.313,32.9,5.0,28.6,96.361638375,92.211459874,23.3,44.1,2020
"Wallach, Chad",595453,2020,48,25.0,6.3,0.278,0.262,0.32,27.3,9.1,27.3,97.10843875,92.631435938,29.2,47.1,2020
"Velazquez, Andrew",623205,2020,77,29.9,13.0,0.231,0.242,0.267,11.4,4.5,15.9,92.793630526,90.911374595,29.4,47.7,2020
"Segura, Jean",516416,2020,217,20.7,10.6,0.333,0.318,0.358,31.8,6.1,38.5,99.748813288,93.958321438,22.4,46.8,2020
"Pham, Tommy",502054,2020,125,21.6,12.0,0.284,0.353,0.402,22.0,7.3,50.0,102.55278225,96.2102395,27.2,38.3,2020
"Alberto, Hanser",593643,2020,231,13.0,2.2,0.301,0.261,0.284,32.6,1.0,20.7,93.472612717,90.856123497,16.9,62.9,2020
"Mondesi, Adalberto",609275,2020,233,30.0,4.7,0.305,0.267,0.358,19.9,7.3,39.1,100.463874118,94.6236125,40.0,54.5,2020
"Schwarber, Kyle",656941,2020,224,29.5,13.4,0.307,0.34,0.429,28.8,11.2,47.2,103.130327705,96.271187438,28.0,42.9,2020
"Bishop, Braden",623323,2020,34,29.4,5.9,0.22,0.206,0.234,33.3,0.0,23.8,96.76791,92.383955,31.7,51.3,2020
"Torrens, Luis",620443,2020,78,19.2,9.0,0.307,0.318,0.357,32.1,1.8,57.1,100.664778889,95.584037037,21.0,40.5,2020
"Lopez, Nicky",670032,2020,192,21.4,9.4,0.254,0.287,0.315,30.5,1.5,26.7,95.483714921,91.77179232,21.0,44.6,2020
"Smith, Kevan",607345,2020,38,28.9,13.2,0.363,0.342,0.421,40.0,15.0,40.0,100.400743,94.2003715,27.8,44.2,2020
"Díaz, Elias",553869,2020,73,20.5,6.8,0.281,0.309,0.359,34.0,11.3,41.5,100.286690741,94.319451887,27.9,51.9,2020
"Kelly, Carson",608348,2020,129,22.5,4.7,0.279,0.27,0.322,32.3,4.3,34.4,97.318534468,92.772528817,26.8,45.7,2020
