id,name,swings_competitive,percent_swings_competitive,contact,avg_bat_speed,hard_swing_rate,squared_up_per_bat_contact,squared_up_per_swing,blast_per_bat_contact,blast_per_swing,swing_length,swords,batter_run_value,whiffs,whiff_per_swing,batted_ball_events,batted_ball_event_per_swing,season,"last_name, first_name",player_id,year,pa,k_percent,bb_percent,woba,xwoba,xwobacon,sweet_spot_percent,barrel_batted_rate,hard_hit_percent,avg_best_speed,avg_hyper_speed,whiff_percent,swing_percent
521692,"Perez, Salvador",44,0.8627450980392157,33,72.907235909,0.3181818181818182,0.2121212121212121,0.1590909090909091,0.1515151515151515,0.1136363636363636,8.119834091,1,-1.918841646042592,11,0.25,16,0.3636363636363636,2025,"Perez, Salvador",521692,2025,25,20.0,4.0,0.252,0.362,0.44,42.1,10.5,31.6,97.178748,92.951423158,28.8,61.9
701538,"Merrill, Jackson",45,0.8823529411764706,38,72.883646444,0.3111111111111111,0.3157894736842105,0.2666666666666666,0.1842105263157894,0.1555555555555555,7.495001778,0,3.918190811553272,7,0.1555555555555555,16,0.3555555555555555,2025,"Merrill, Jackson",701538,2025,27,14.8,7.4,0.481,0.515,0.596,52.4,19.0,42.9,101.698590909,95.35193619,15.4,58.4
607043,"Nimmo, Brandon",42,0.8936170212765957,32,72.731463571,0.3333333333333333,0.375,0.2857142857142857,0.28125,0.2142857142857142,7.602652619,4,0.2842089128783036,10,0.238095238095238,17,0.4047619047619047,2025,"Nimmo, Brandon",607043,2025,25,24.0,4.0,0.335,0.382,0.493,50.0,16.7,66.7,104.327848889,97.600972778,29.2,54.5
666969,"García, Adolis",48,0.9056603773584906,34,72.723451667,0.2916666666666667,0.5588235294117647,0.3958333333333333,0.2941176470588235,0.2083333333333333,7.906803333,0,0.2806175673977096,14,0.2916666666666667,20,0.4166666666666667,2025,"García, Adolis",666969,2025,25,8.0,8.0,0.401,0.435,0.438,35.0,25.0,55.0,104.682184,97.8167015,30.2,57.6
663656,"Tucker, Kyle",66,0.9565217391304348,55,72.704631061,0.3333333333333333,0.3454545454545454,0.2878787878787879,0.1272727272727272,0.106060606060606,7.632247121,0,2.791316514715824,11,0.1666666666666666,29,0.4393939393939394,2025,"Tucker, Kyle",663656,2025,45,13.3,17.8,0.502,0.446,0.478,41.9,25.8,41.9,99.79921875,94.13624,18.3,42.0
553993,"Suárez, Eugenio",36,0.9230769230769232,22,72.649967222,0.2777777777777778,0.5909090909090909,0.3611111111111111,0.3636363636363636,0.2222222222222222,7.921216667,1,2.367104292065395,14,0.3888888888888889,13,0.3611111111111111,2025,"Suárez, Eugenio",553993,2025,25,20.0,12.0,0.519,0.618,0.795,31.3,37.5,68.8,107.0381175,100.4725,38.1,45.2
571448,"Arenado, Nolan",36,0.8780487804878049,30,72.557606667,0.3611111111111111,0.4333333333333333,0.3611111111111111,0.0666666666666666,0.0555555555555555,8.415369722,1,2.920996461416737,6,0.1666666666666666,18,0.5,2025,"Arenado, Nolan",571448,2025,28,10.7,17.9,0.46,0.298,0.284,25.0,5.0,30.0,97.166731,92.79724,19.5,44.6
681624,"Pages, Andy",62,0.8857142857142857,51,72.423008548,0.2419354838709677,0.1176470588235294,0.0967741935483871,0.0196078431372549,0.0161290322580645,7.749005968,3,-2.8752625375585708,11,0.1774193548387097,13,0.2096774193548387,2025,"Pages, Andy",681624,2025,30,36.7,10.0,0.218,0.244,0.273,35.7,0.0,28.6,94.988747143,91.494373571,21.4,45.8
668804,"Reynolds, Bryan",65,0.9285714285714286,45,72.405248769,0.2153846153846154,0.2888888888888888,0.2,0.1777777777777777,0.123076923076923,6.850213538,1,-3.8782319335561386,20,0.3076923076923077,22,0.3384615384615385,2025,"Reynolds, Bryan",668804,2025,33,27.3,6.1,0.214,0.23,0.282,13.6,0.0,45.5,100.459797273,94.614292273,32.9,49.6
687401,"Ortiz, Joey",37,0.8809523809523809,32,72.376691081,0.1891891891891891,0.1875,0.1621621621621621,0.125,0.1081081081081081,7.430539189,0,-2.467090499598044,5,0.1351351351351351,17,0.4594594594594595,2025,"Ortiz, Joey",687401,2025,25,20.0,4.0,0.22,0.19,0.214,15.8,5.3,31.6,96.599275556,92.520092778,17.8,51.1
